,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,FPE3 GR,FUCHS PETROLUB SE,,,,,,,,,,34%,48%,$       34.55,$          26.02,$          35.30,$             47.25,$            51.21,4.81%,2.09%,2.98%,5.00%,61.45%,61.45%,117%,,,,,,,NO,,,4.60%,1.97%,2.63%,0.04%,66
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,FUCHS PETROLUB SE - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,4.11%,11/10/2017,,,,,,,,,,$          35.30,2%,3.10%,$            51.21,$          27.05,$              21.40,$           19.94,1.93%,4.11%,3.03%,2.26%,-26.88%,-22.94%,-15%,,,,5Y CAGR,1.57%,,FUCHS PETROLUB SE - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,2.70%,,FUCHS PETROLUB SE - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,FUCHS PETROLUB SE - Rating: 34% - Upside: 48%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                       36.75,,,12/29/2014,,12/29/2014,,,,,2.23%,€               36.75,0.82,39.24,19.94,27.05,87%,7%,2.09%,4.11%,2.91%,-5.99%,3.73%,3.57,3.03%,0.00%,,1997,0.00,-,34,,,0,1.97%,16,16,0.60%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,€                                                         36.50,,,1/5/2015,,1/5/2015,,,,,2.25%,€               36.50,0.82,39.24,19.94,27.05,86%,8%,2.09%,4.11%,2.93%,-5.34%,4.44%,3.57,3.03%,-0.68%,,1998,0.00,,48,,,1,2.01%,38,54,1.42%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,€                                                         36.05,,,1/12/2015,,1/12/2015,,,,,2.27%,€               36.05,0.82,39.24,19.94,27.05,83%,9%,2.09%,4.11%,2.97%,-4.16%,5.74%,3.57,3.03%,-1.90%,,1999,0.00,,,,,2,2.05%,60,114,2.24%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,€                                                         35.68,,,1/19/2015,,1/20/2015,,,,,2.30%,€               35.68,0.82,39.24,19.94,27.05,82%,10%,2.09%,4.11%,3.00%,-3.15%,6.85%,3.57,3.03%,-2.93%,,2000,0.00,,1/1/1970,1970,,3,2.09%,70,184,2.61%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,€                                                         35.30,,,1/26/2015,,1/26/2015,,,,,2.32%,€               35.30,0.82,39.24,19.94,27.05,80%,11%,2.09%,4.11%,3.03%,-2.12%,7.99%,3.57,3.03%,-3.95%,,2001,0.00,,1/1/1971,1971,,4,2.13%,38,222,1.42%
,,,,,,,,,,,,,,,,,,2016,1/11/2016,€                                                         34.23,,,2/2/2015,,2/2/2015,,,,,2.40%,€               34.23,0.82,39.24,19.94,27.05,74%,15%,2.09%,4.11%,3.13%,0.93%,11.36%,3.57,3.03%,-6.86%,,2002,0.16,,1/1/1972,1972,,5,2.17%,89,311,3.32%
