,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/14/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/15/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/16/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/17/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/18/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/21/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/22/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/23/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/24/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/25/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/28/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/29/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/30/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/01/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/02/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/05/1980,,,,,,,,,,,,0.0804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/06/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/07/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/08/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/09/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/12/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/13/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/14/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/15/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/16/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/19/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/20/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/21/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/22/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/23/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/27/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/28/1980,,,,,,,,,,,,0.0823,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/29/1980,,,,,,,,,,,,0.0823,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/30/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/02/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/03/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/04/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/05/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/06/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/09/1980,,,,,,,,,,,,0.0843,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/10/1980,,,,,,,,,,,,0.0902,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/11/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/12/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/13/1980,,,,,,,,,,,,0.0882,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/16/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/17/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/18/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/19/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/20/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/23/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/24/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/25/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/26/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/27/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/30/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/01/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/02/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/03/1980,,,,,,,,,,,,0.0941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/07/1980,,,,,,,,,,,,0.1019,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/08/1980,,,,,,,,,,,,0.1019,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/09/1980,,,,,,,,,,,,0.1019,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/10/1980,,,,,,,,,,,,0.1098,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/11/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/14/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/15/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/16/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/17/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/18/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/21/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/22/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/23/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/24/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/25/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/28/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/29/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/30/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/31/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/01/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/04/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/05/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/06/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/07/1980,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,
