,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/17/1980,,,,,,,,,,,,0.4508,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/18/1980,,,,,,,,,,,,0.4565,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/19/1980,,,,,,,,,,,,0.465,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/20/1980,,,,,,,,,,,,0.4763,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/21/1980,,,,,,,,,,,,0.482,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/24/1980,,,,,,,,,,,,0.465,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/25/1980,,,,,,,,,,,,0.4593,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/26/1980,,,,,,,,,,,,0.465,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/27/1980,,,,,,,,,,,,0.4621,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/28/1980,,,,,,,,,,,,0.4593,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/31/1980,,,,,,,,,,,,0.4621,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/01/1980,,,,,,,,,,,,0.4763,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/02/1980,,,,,,,,,,,,0.4962,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/03/1980,,,,,,,,,,,,0.5188,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/07/1980,,,,,,,,,,,,0.516,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/08/1980,,,,,,,,,,,,0.5188,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/09/1980,,,,,,,,,,,,0.533,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/10/1980,,,,,,,,,,,,0.5472,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/11/1980,,,,,,,,,,,,0.5444,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/14/1980,,,,,,,,,,,,0.5444,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/15/1980,,,,,,,,,,,,0.5274,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/16/1980,,,,,,,,,,,,0.5557,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/17/1980,,,,,,,,,,,,0.5557,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/18/1980,,,,,,,,,,,,0.5529,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/21/1980,,,,,,,,,,,,0.5444,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/22/1980,,,,,,,,,,,,0.5472,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/23/1980,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/24/1980,,,,,,,,,,,,0.5444,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/25/1980,,,,,,,,,,,,0.5472,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/28/1980,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/29/1980,,,,,,,,,,,,0.5529,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/30/1980,,,,,,,,,,,,0.5557,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/01/1980,,,,,,,,,,,,0.5557,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/02/1980,,,,,,,,,,,,0.5387,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/05/1980,,,,,,,,,,,,0.5415,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/06/1980,,,,,,,,,,,,0.5529,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/07/1980,,,,,,,,,,,,0.5642,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/08/1980,,,,,,,,,,,,0.5529,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/09/1980,,,,,,,,,,,,0.5529,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/12/1980,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/13/1980,,,,,,,,,,,,0.5415,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/14/1980,,,,,,,,,,,,0.5444,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/15/1980,,,,,,,,,,,,0.5444,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/16/1980,,,,,,,,,,,,0.5415,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/19/1980,,,,,,,,,,,,0.5415,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/20/1980,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/21/1980,,,,,,,,,,,,0.5472,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/22/1980,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/23/1980,,,,,,,,,,,,0.5557,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/27/1980,,,,,,,,,,,,0.5529,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/28/1980,,,,,,,,,,,,0.5557,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/29/1980,,,,,,,,,,,,0.5614,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/30/1980,,,,,,,,,,,,0.567,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/02/1980,,,,,,,,,,,,0.5642,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/03/1980,,,,,,,,,,,,0.5614,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/04/1980,,,,,,,,,,,,0.5642,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/05/1980,,,,,,,,,,,,0.5699,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/06/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/09/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/10/1980,,,,,,,,,,,,0.567,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/11/1980,,,,,,,,,,,,0.5756,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/12/1980,,,,,,,,,,,,0.5784,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/13/1980,,,,,,,,,,,,0.5841,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/16/1980,,,,,,,,,,,,0.5841,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/17/1980,,,,,,,,,,,,0.5897,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/18/1980,,,,,,,,,,,,0.5954,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/19/1980,,,,,,,,,,,,0.5926,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/20/1980,,,,,,,,,,,,0.5926,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/23/1980,,,,,,,,,,,,0.5926,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/24/1980,,,,,,,,,,,,0.5897,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/25/1980,,,,,,,,,,,,0.5897,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/26/1980,,,,,,,,,,,,0.5897,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/27/1980,,,,,,,,,,,,0.5897,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,06/30/1980,,,,,,,,,,,,0.5784,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/01/1980,,,,,,,,,,,,0.5784,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/02/1980,,,,,,,,,,,,0.5699,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/03/1980,,,,,,,,,,,,0.5699,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/07/1980,,,,,,,,,,,,0.567,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/08/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/09/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/10/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/11/1980,,,,,,,,,,,,0.567,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/14/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/15/1980,,,,,,,,,,,,0.567,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/16/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/17/1980,,,,,,,,,,,,0.5699,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/18/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/21/1980,,,,,,,,,,,,0.5784,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/22/1980,,,,,,,,,,,,0.5699,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/23/1980,,,,,,,,,,,,0.5699,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/24/1980,,,,,,,,,,,,0.5699,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/25/1980,,,,,,,,,,,,0.5756,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/28/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/29/1980,,,,,,,,,,,,0.5727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/30/1980,,,,,,,,,,,,0.567,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,07/31/1980,,,,,,,,,,,,0.5529,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/01/1980,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/04/1980,,,,,,,,,,,,0.5387,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/05/1980,,,,,,,,,,,,0.533,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/06/1980,,,,,,,,,,,,0.5302,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/07/1980,,,,,,,,,,,,0.5274,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/08/1980,,,,,,,,,,,,0.5245,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/11/1980,,,,,,,,,,,,0.5245,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/12/1980,,,,,,,,,,,,0.5274,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/13/1980,,,,,,,,,,,,0.5302,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,08/14/1980,,,,,,,,,,,,0.533,,,,,,,,,,,,,,,,,
