,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CAH US,Cardinal Health Inc,,,,,,,,,,116%,-11%,$    228.03,$          48.65,$          75.49,$           239.71,$       202.87,4.73%,0.98%,2.73%,4.87%,456.17%,456.17%,124%,,,,,,,NO,,,4.47%,0.86%,3.61%,0.05%,72
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Cardinal Health Inc - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,4.11%,11/10/2017,,,,,,,,,,$          75.49,-67%,0.88%,$       202.87,$          65.52,$              41.00,$          42.23,0.83%,4.11%,2.65%,0.83%,-4.87%,-4.87%,-4%,,,,5Y CAGR,0.40%,,Cardinal Health Inc - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,1.43%,,Cardinal Health Inc - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Cardinal Health Inc - Rating: 116% - Upside: -11%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                       87.95,,,12/29/2014,,12/29/2014,,,,,1.97%,$             87.95,1.73,176.07,42.23,65.52,34%,100%,0.98%,4.11%,2.27%,159.27%,167.66%,7.3807,2.65%,0.00%,,1997,0.00,-,116,,,0,0.86%,36,36,1.36%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,$                                                       89.68,,,1/5/2015,,1/5/2015,,,,,1.93%,$             89.68,1.73,176.07,42.23,65.52,35%,96%,0.98%,4.11%,2.23%,154.27%,162.50%,7.3807,2.65%,0.00%,,1998,0.00,,-11,,,1,0.91%,49,85,1.85%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,$                                                       87.24,,,1/12/2015,,1/12/2015,,,,,1.99%,$             87.24,1.73,176.07,42.23,65.52,34%,102%,0.98%,4.11%,2.29%,161.38%,169.84%,7.3807,2.65%,-2.72%,,1999,0.00,,,,,2,0.96%,64,149,2.41%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,$                                                       85.00,,,1/20/2015,,1/20/2015,,,,,2.04%,$             85.00,1.73,176.07,42.23,65.52,32%,107%,0.98%,4.11%,2.35%,168.27%,176.95%,7.3807,2.65%,-5.22%,,2000,0.00,,1/1/1970,1970,,3,1.01%,16,165,0.60%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,$                                                       83.86,,,1/26/2015,,1/26/2015,,,,,2.07%,$             83.86,1.73,176.07,42.23,65.52,31%,110%,0.98%,4.11%,2.38%,171.92%,180.72%,7.3807,2.65%,-6.49%,,2001,0.00,,1/1/1971,1971,,4,1.06%,5,170,0.19%
