,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,AHT LN,Ashtead Group PLC,,,,,,,,,,28%,89%,$5.326,00,$  3.490,98,$   5.068,17,$      6.450,00,$10.090,76,3.13%,0.78%,1.57%,10.29%,592.59%,608.58%,131%,,,,,,,NO,,,2.75%,0.67%,2.09%,0.03%,70
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Ashtead Group PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,2.27%,11/10/2017,,,,,,,,,,$   5.068,17,-5%,1.49%,$10.090,76,$    1.441,62,$          769.00,$       993.00,0.65%,2.27%,1.56%,1.23%,-17.43%,-17.43%,-15%,,,,5Y CAGR,13.42%,,Ashtead Group PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,13.40%,,Ashtead Group PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Ashtead Group PLC - Rating: 28% - Upside: 89%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                 1.080,00,,,12/29/2014,,12/29/2014,,,,,2.08%,1.080,00,22.50,2.870,28,993.00,1.441,62,5%,166%,0.78%,2.27%,7.32%,393.15%,404.54%,123,1.56%,0.00%,,1997,0.00,-,28,,,0,0.67%,25,25,0.96%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,1.097,00,,,1/5/2015,,1/5/2015,,,,,2.05%,1.097,00,22.50,2.870,28,993.00,1.441,62,6%,162%,0.78%,2.27%,7.21%,385.51%,396.72%,123,1.56%,0.00%,,1998,0.00,,89,,,1,0.70%,33,58,1.27%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,1.067,00,,,1/12/2015,,1/12/2015,,,,,2.11%,1.067,00,22.50,2.870,28,993.00,1.441,62,4%,169%,0.78%,2.27%,7.41%,399.16%,410.68%,123,1.56%,-2.73%,,1999,0.00,,,,,2,0.73%,39,97,1.50%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,1.047,00,,,1/19/2015,,1/20/2015,,,,,2.15%,1.047,00,22.50,2.870,28,993.00,1.441,62,3%,174%,0.78%,2.27%,7.56%,408.69%,420.44%,123,1.56%,-4.56%,,2000,0.00,,1/1/1970,1970,,3,0.76%,25,122,0.96%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,1.021,00,,,1/26/2015,,1/26/2015,,,,,2.20%,1.021,00,22.50,2.870,28,993.00,1.441,62,1%,181%,0.78%,2.27%,7.75%,421.65%,433.69%,123,1.56%,-6.93%,,2001,0.00,,1/1/1971,1971,,4,0.79%,12,134,0.46%
,,,,,,,,,,,,,,,,,,2016,1/11/2016,1.020,00,,,2/2/2015,,2/2/2015,,,,,2.21%,1.020,00,22.50,2.870,28,993.00,1.441,62,1%,181%,0.78%,2.27%,7.76%,422.16%,434.22%,123,1.56%,-7.02%,,2002,3.50,,1/1/1972,1972,,5,0.82%,20,154,0.77%
,,,,,,,,,,,,,,,,,,2016,1/12/2016,1.026,00,,,2/9/2015,,2/9/2015,,,,,2.19%,1.026,00,22.50,2.870,28,993.00,1.441,62,2%,180%,0.78%,2.27%,7.71%,419.10%,431.09%,123,1.56%,-6.47%,,2003,0.00,-100.00%,1/1/1973,1973,,6,0.85%,4,158,0.15%
,,,,,,,,,,,,,,,,,,2016,1/13/2016,1.043,00,,,2/16/2015,,2/17/2015,,,,,2.16%,1.043,00,22.50,2.870,28,993.00,1.441,62,3%,175%,0.78%,2.27%,7.58%,410.64%,422.44%,123,1.56%,-4.92%,,2004,0.00,,1/1/1974,1974,,7,0.88%,13,171,0.50%
,,,,,,,,,,,,,,,,,,2016,1/14/2016,997.00,,,2/23/2015,,2/23/2015,,,,,2.26%,997.00,22.50,2.870,28,993.00,1.441,62,0%,188%,0.78%,2.27%,7.93%,434.20%,446.54%,123,1.56%,-9.12%,,2005,0.00,,1/1/1975,1975,,8,0.91%,9,180,0.35%
,,,,,,,,,,,,,,,,,,2016,1/15/2016,960.00,,,3/2/2015,,3/2/2015,,,,,2.34%,960.00,22.50,2.870,28,993.00,1.441,62,-2%,199%,0.78%,2.27%,8.24%,454.79%,467.60%,123,1.56%,-12.49%,,2006,1.50,,1/1/1976,1976,,9,0.94%,3,183,0.12%
,,,,,,,,,,,,,,,,,,2016,1/18/2016,950.00,,,3/9/2015,,3/9/2015,,,,,2.37%,950.00,22.50,2.870,28,993.00,1.441,62,-2%,202%,0.78%,2.27%,8.33%,460.63%,473.58%,123,1.56%,-13.40%,,2007,1.65,10.00%,1/1/1977,1977,,10,0.97%,14,197,0.54%
,,,,,,,,,,,,,,,,,,2016,1/19/2016,968.00,,,3/16/2015,,3/16/2015,,,,,2.32%,968.00,22.50,2.870,28,993.00,1.441,62,-1%,197%,0.78%,2.27%,8.17%,450.21%,462.91%,123,1.56%,-11.76%,,2008,2.50,51.52%,1/1/1978,1978,,11,1.00%,3,200,0.12%
,,,,,,,,,,,,,,,,,,2016,1/20/2016,932.50,,,3/23/2015,,3/23/2015,,,,,2.41%,932.50,22.50,2.870,28,993.00,1.441,62,-3%,208%,0.78%,2.27%,8.48%,471.15%,484.34%,123,1.56%,-15.00%,,2009,2.58,3.00%,1/1/1979,1979,,12,1.03%,9,209,0.35%
,,,,,,,,,,,,,,,,,,2016,1/21/2016,957.00,,,3/30/2015,,3/30/2015,,,,,2.35%,957.00,22.50,2.870,28,993.00,1.441,62,-2%,200%,0.78%,2.27%,8.27%,456.53%,469.38%,123,1.56%,-12.76%,,2010,2.90,12.62%,1/1/1980,1980,,13,1.06%,16,225,0.62%
,,,,,,,,,,,,,,,,,,2016,1/22/2016,990.00,,,4/7/2015,,4/6/2015,,,,,2.27%,990.00,22.50,2.870,28,993.00,1.441,62,0%,190%,0.78%,2.27%,7.99%,437.98%,450.40%,123,1.56%,-9.75%,,2011,3.00,3.45%,1/1/1981,1981,,14,1.09%,8,233,0.31%
,,,,,,,,,,,,,,,,,,2016,1/25/2016,970.00,,,4/13/2015,,4/13/2015,,,,,2.32%,970.00,22.50,2.870,28,993.00,1.441,62,-1%,196%,0.78%,2.27%,8.15%,449.07%,461.75%,123,1.56%,-11.58%,,2012,3.50,16.67%,1/1/1982,1982,,15,1.12%,14,247,0.54%
,,,,,,,,,,,,,,,,,,2016,1/26/2016,964.00,,,4/20/2015,,4/20/2015,,,,,2.33%,964.00,22.50,2.870,28,993.00,1.441,62,-2%,198%,0.78%,2.27%,8.21%,452.49%,465.25%,123,1.56%,-12.12%,,2013,7.50,114.29%,1/1/1983,1983,,16,1.15%,13,260,0.50%
,,,,,,,,,,,,,,,,,,2016,1/27/2016,965.00,,,4/27/2015,,4/27/2015,,,,,2.33%,965.00,22.50,2.870,28,993.00,1.441,62,-1%,197%,0.78%,2.27%,8.20%,451.92%,464.66%,123,1.56%,-12.03%,,2014,11.50,53.33%,1/1/1984,1984,,17,1.18%,12,272,0.46%
,,,,,,,,,,,,,,,,,,2016,1/28/2016,890.00,,,5/5/2015,,5/4/2015,,,,,2.53%,890.00,22.50,2.870,28,993.00,1.441,62,-5%,223%,0.78%,2.27%,8.89%,498.43%,512.25%,123,1.56%,-18.87%,,2015,15.25,32.61%,1/1/1985,1985,,18,1.21%,17,289,0.65%
,,,,,,,,,,,,,,,,,,2016,1/29/2016,899.00,,,5/11/2015,,5/11/2015,,,,,2.50%,899.00,22.50,2.870,28,993.00,1.441,62,-5%,219%,0.78%,2.27%,8.80%,492.44%,506.12%,123,1.56%,-18.05%,,2016,22.50,47.54%,1/1/1986,1986,,19,1.24%,36,325,1.39%
,,,,,,,,,,,,,,,,,,2016,2/1/2016,893.50,,,5/18/2015,,5/18/2015,,,,,2.52%,893.50,22.50,2.870,28,993.00,1.441,62,-5%,221%,0.78%,2.27%,8.85%,496.08%,509.85%,123,1.56%,-18.55%,,2017,27.50,22.22%,1/1/1987,1987,,20,1.27%,43,368,1.66%
,,,,,,,,,,,,,,,,,,2016,2/2/2016,887.50,,,5/26/2015,,5/26/2015,,,,,2.54%,887.50,22.50,2.870,28,993.00,1.441,62,-6%,223%,0.78%,2.27%,8.91%,500.11%,513.97%,123,1.56%,-19.10%,,2018,33.00,20.00%,1/1/1988,1988,,21,1.30%,24,392,0.92%
,,,,,,,,,,,,,,,,,,2016,2/3/2016,878.00,,,6/1/2015,,6/1/2015,,,,,2.56%,878.00,22.50,2.870,28,993.00,1.441,62,-6%,227%,0.78%,2.27%,9.01%,506.61%,520.62%,123,1.56%,-19.96%,,2019,40.00,21.21%,1/1/1989,1989,,22,1.33%,43,435,1.66%
,,,,,,,,,,,,,,,,,,2016,2/4/2016,899.00,,,6/8/2015,,6/8/2015,,,,,2.50%,899.00,22.50,2.870,28,993.00,1.441,62,-5%,219%,0.78%,2.27%,8.80%,492.44%,506.12%,123,1.56%,-18.05%,,2020,40.65,1.62%,1/1/1990,1990,,23,1.36%,109,544,4.20%
,,,,,,,,,,,,,,,,,,2016,2/5/2016,896.00,,,6/15/2015,,6/15/2015,,,,,2.51%,896.00,22.50,2.870,28,993.00,1.441,62,-5%,220%,0.78%,2.27%,8.83%,494.42%,508.15%,123,1.56%,-18.32%,,2021,42.15,3.69%,1/1/1991,1991,,24,1.39%,137,681,5.28%
,,,,,,,,,,,,,,,,,,2016,2/8/2016,828.00,,,6/22/2015,,6/22/2015,,,,,2.72%,828.00,22.50,2.870,28,993.00,1.441,62,-9%,247%,0.78%,2.27%,9.55%,543.24%,558.09%,123,1.56%,-24.52%,,2022,64.38,52.74%,1/1/1992,1992,,25,1.42%,127,808,4.89%
,,,,,,,,,,,,,,,,,,2016,2/9/2016,825.00,,,6/29/2015,,6/29/2015,,,,,2.73%,825.00,22.50,2.870,28,993.00,1.441,62,-9%,248%,0.78%,2.27%,9.59%,545.58%,560.48%,123,1.56%,-24.79%,,2023,79.10,22.87%,1/1/1993,1993,,26,1.45%,126,934,4.85%
,,,,,,,,,,,,,,,,,,2016,2/10/2016,798.50,,,7/6/2015,,7/6/2015,,,,,2.82%,798.50,22.50,2.870,28,993.00,1.441,62,-10%,259%,0.78%,2.27%,9.91%,567.00%,582.40%,123,1.56%,-27.21%,,2024,79.10,0.00%,1/1/1994,1994,,27,1.48%,133,1067,5.12%
,,,,,,,,,,,,,,,,,,2016,2/11/2016,769.00,,,7/13/2015,,7/13/2015,,,,,2.93%,769.00,22.50,2.870,28,993.00,1.441,62,-12%,273%,0.78%,2.27%,10.29%,592.59%,608.58%,123,1.56%,-29.90%,,2025,79.10,0.00%,1/1/1995,1995,,28,1.51%,120,1187,4.62%
