,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Bridgestone - Rating: 100% - Upside: 0%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,10/18/2016,$                                                          9.25,,,10/29/2018,,10/29/2018,,,,,1514.33%,$                9.25,140.00,4.631,95,8.26,3.585,78,0%,50002%,3.02%,1694.02%,3.71%,22.55%,6620.71%,610,3.90%,-3.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,10/19/2016,$                                                          9.24,,,11/5/2018,,11/5/2018,,,,,1515.97%,$                9.24,140.00,4.631,95,8.26,3.585,78,0%,50056%,3.02%,1694.02%,3.71%,22.69%,6627.99%,610,3.90%,-3.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,10/20/2016,$                                                          9.37,,,11/12/2018,,11/12/2018,,,,,1494.13%,$                9.37,140.00,4.631,95,8.26,3.585,78,0%,49334%,3.02%,1694.02%,3.66%,20.92%,6531.06%,610,3.90%,-2.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,10/21/2016,$                                                          9.39,,,11/19/2018,,11/19/2018,,,,,1491.34%,$                9.39,140.00,4.631,95,8.26,3.585,78,0%,49242%,3.02%,1694.02%,3.65%,20.69%,6518.70%,610,3.90%,-2.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,10/24/2016,$                                                          9.49,,,11/26/2018,,11/26/2018,,,,,1475.24%,$                9.49,140.00,4.631,95,8.26,3.585,78,0%,48709%,3.02%,1694.02%,3.61%,19.39%,6447.21%,610,3.90%,-1.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,10/25/2016,$                                                          9.50,,,12/3/2018,,12/3/2018,,,,,1474.46%,$                9.50,140.00,4.631,95,8.26,3.585,78,0%,48683%,3.02%,1694.02%,3.61%,19.33%,6443.76%,610,3.90%,-1.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,10/26/2016,$                                                          9.44,,,12/10/2018,,12/10/2018,,,,,1483.44%,$                9.44,140.00,4.631,95,8.26,3.585,78,0%,48980%,3.02%,1694.02%,3.63%,20.05%,6483.63%,610,3.90%,-1.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,10/27/2016,$                                                          9.54,,,12/17/2018,,12/17/2018,,,,,1468.27%,$                9.54,140.00,4.631,95,8.26,3.585,78,0%,48478%,3.02%,1694.02%,3.59%,18.83%,6416.31%,610,3.90%,-0.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,10/28/2016,$                                                           9.51,,,12/24/2018,,12/24/2018,,,,,1472.91%,$                 9.51,140.00,4.631,95,8.26,3.585,78,0%,48632%,3.02%,1694.02%,3.60%,19.20%,6436.88%,610,3.90%,-1.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,10/31/2016,$                                                           9.31,,,12/31/2018,,12/31/2018,,,,,1504.57%,$                 9.31,140.00,4.631,95,8.26,3.585,78,0%,49679%,3.02%,1694.02%,3.68%,21.76%,6577.38%,610,3.90%,-3.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,11/1/2016,$                                                          9.32,,,1/7/2019,,1/7/2019,,,,,1502.95%,$                9.32,140.00,4.631,95,8.26,3.585,78,0%,49626%,3.02%,1694.02%,3.68%,21.63%,6570.21%,610,3.90%,-3.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,11/2/2016,$                                                           9.31,,,1/14/2019,,1/14/2019,,,,,1504.57%,$                 9.31,140.00,4.631,95,8.26,3.585,78,0%,49679%,3.02%,1694.02%,3.68%,21.76%,6577.38%,610,3.90%,-3.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,11/3/2016,$                                                          9.26,,,1/22/2019,,1/22/2019,,,,,1511.88%,$                9.26,140.00,4.631,95,8.26,3.585,78,0%,49921%,3.02%,1694.02%,3.70%,22.35%,6609.83%,610,3.90%,-3.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,11/4/2016,$                                                          9.22,,,1/28/2019,,1/28/2019,,,,,1518.44%,$                9.22,140.00,4.631,95,8.26,3.585,78,0%,50138%,3.02%,1694.02%,3.72%,22.89%,6638.94%,610,3.90%,-4.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,11/7/2016,$                                                           9.31,,,2/4/2019,,2/4/2019,,,,,1503.36%,$                 9.31,140.00,4.631,95,8.26,3.585,78,0%,49639%,3.02%,1694.02%,3.68%,21.66%,6572.00%,610,3.90%,-3.15%,,,,,,,,,,,,
