,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Occidental Petroleum - Rating: 9% - Upside: 780%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2017,6/1/2017,$                                                        60.51,,,10/18/2021,,10/18/2021,,,,,5.06%,$              60.51,3.06,2.053,95,43.76,176.89,1%,3294%,0.15%,6.99%,1.19%,-9.22%,6.15%,9.3,1.73%,-22.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/2/2017,$                                                       60.70,,,10/25/2021,,10/25/2021,,,,,5.04%,$             60.70,3.06,2.053,95,43.76,176.89,1%,3284%,0.15%,6.99%,1.19%,-9.51%,5.82%,9.3,1.73%,-22.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/5/2017,$                                                       60.06,,,11/1/2021,,11/1/2021,,,,,5.09%,$             60.06,3.06,2.053,95,43.76,176.89,1%,3320%,0.15%,6.99%,1.20%,-8.54%,6.94%,9.3,1.73%,-23.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/6/2017,$                                                        61.65,,,11/8/2021,,11/8/2021,,,,,4.96%,$              61.65,3.06,2.053,95,43.76,176.89,1%,3232%,0.15%,6.99%,1.17%,-10.90%,4.18%,9.3,1.73%,-21.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/7/2017,$                                                        60.13,,,11/15/2021,,11/15/2021,,,,,5.09%,$              60.13,3.06,2.053,95,43.76,176.89,1%,3316%,0.15%,6.99%,1.20%,-8.65%,6.82%,9.3,1.73%,-23.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/8/2017,$                                                        58.61,,,11/22/2021,,11/22/2021,,,,,5.22%,$              58.61,3.06,2.053,95,43.76,176.89,1%,3404%,0.15%,6.99%,1.23%,-6.28%,9.59%,9.3,1.73%,-25.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/9/2017,$                                                         61.01,,,11/29/2021,,11/29/2021,,,,,5.02%,$               61.01,3.06,2.053,95,43.76,176.89,1%,3267%,0.15%,6.99%,1.18%,-9.97%,5.28%,9.3,1.73%,-22.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/12/2017,$                                                       60.85,,,12/6/2021,,12/6/2021,,,,,5.03%,$             60.85,3.06,2.053,95,43.76,176.89,1%,3275%,0.15%,6.99%,1.18%,-9.73%,5.55%,9.3,1.73%,-22.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/13/2017,$                                                        61.00,,,12/13/2021,,12/13/2021,,,,,5.02%,$              61.00,3.06,2.053,95,43.76,176.89,1%,3267%,0.15%,6.99%,1.18%,-9.95%,5.30%,9.3,1.73%,-22.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/14/2017,$                                                        60.12,,,12/20/2021,,12/20/2021,,,,,5.09%,$              60.12,3.06,2.053,95,43.76,176.89,1%,3316%,0.15%,6.99%,1.20%,-8.63%,6.84%,9.3,1.73%,-23.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/15/2017,$                                                       59.40,,,12/27/2021,,12/27/2021,,,,,5.15%,$             59.40,3.06,2.053,95,43.76,176.89,1%,3358%,0.15%,6.99%,1.21%,-7.53%,8.13%,9.3,1.73%,-24.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/16/2017,$                                                        61.83,,,1/3/2022,,1/3/2022,,,,,4.95%,$              61.83,3.06,2.053,95,43.76,176.89,1%,3222%,0.15%,6.99%,1.16%,-11.16%,3.88%,9.3,1.73%,-21.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/19/2017,$                                                       62.03,,,1/10/2022,,1/10/2022,,,,,4.93%,$             62.03,3.06,2.053,95,43.76,176.89,1%,3211%,0.15%,6.99%,1.16%,-11.45%,3.55%,9.3,1.73%,-20.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/20/2017,$                                                       60.77,,,1/18/2022,,1/18/2022,,,,,5.04%,$             60.77,3.06,2.053,95,43.76,176.89,1%,3280%,0.15%,6.99%,1.18%,-9.61%,5.69%,9.3,1.73%,-22.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/21/2017,$                                                       59.88,,,1/24/2022,,1/24/2022,,,,,5.11%,$             59.88,3.06,2.053,95,43.76,176.89,1%,3330%,0.15%,6.99%,1.20%,-8.27%,7.26%,9.3,1.73%,-23.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/22/2017,$                                                        60.21,,,1/31/2022,,1/31/2022,,,,,5.08%,$              60.21,3.06,2.053,95,43.76,176.89,1%,3311%,0.15%,6.99%,1.20%,-8.77%,6.68%,9.3,1.73%,-23.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/23/2017,$                                                        60.12,,,2/7/2022,,2/7/2022,,,,,5.09%,$              60.12,3.06,2.053,95,43.76,176.89,1%,3316%,0.15%,6.99%,1.20%,-8.63%,6.84%,9.3,1.73%,-23.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/26/2017,$                                                        60.01,,,2/14/2022,,2/14/2022,,,,,5.10%,$              60.01,3.06,2.053,95,43.76,176.89,1%,3323%,0.15%,6.99%,1.20%,-8.47%,7.03%,9.3,1.73%,-23.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/27/2017,$                                                       59.63,,,2/22/2022,,2/22/2022,,,,,5.13%,$             59.63,3.06,2.053,95,43.76,176.89,1%,3344%,0.15%,6.99%,1.21%,-7.88%,7.71%,9.3,1.73%,-23.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/28/2017,$                                                       59.57,,,2/28/2022,,2/28/2022,,,,,5.14%,$             59.57,3.06,2.053,95,43.76,176.89,1%,3348%,0.15%,6.99%,1.21%,-7.79%,7.82%,9.3,1.73%,-23.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/29/2017,$                                                       59.80,,,3/7/2022,,3/7/2022,,,,,5.12%,$             59.80,3.06,2.053,95,43.76,176.89,1%,3335%,0.15%,6.99%,1.20%,-8.14%,7.41%,9.3,1.73%,-23.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/30/2017,$                                                       59.87,,,3/14/2022,,3/14/2022,,,,,5.11%,$             59.87,3.06,2.053,95,43.76,176.89,1%,3331%,0.15%,6.99%,1.20%,-8.25%,7.28%,9.3,1.73%,-23.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/3/2017,$                                                        61.26,,,3/21/2022,,3/21/2022,,,,,5.00%,$              61.26,3.06,2.053,95,43.76,176.89,1%,3253%,0.15%,6.99%,1.18%,-10.33%,4.85%,9.3,1.73%,-21.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/5/2017,$                                                       59.75,,,3/28/2022,,3/28/2022,,,,,5.12%,$             59.75,3.06,2.053,95,43.76,176.89,1%,3338%,0.15%,6.99%,1.21%,-8.07%,7.50%,9.3,1.73%,-23.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/6/2017,$                                                       58.87,,,4/4/2022,,4/4/2022,,,,,5.20%,$             58.87,3.06,2.053,95,43.76,176.89,1%,3389%,0.15%,6.99%,1.22%,-6.69%,9.10%,9.3,1.73%,-24.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/7/2017,$                                                       58.68,,,4/11/2022,,4/11/2022,,,,,5.21%,$             58.68,3.06,2.053,95,43.76,176.89,1%,3400%,0.15%,6.99%,1.23%,-6.39%,9.46%,9.3,1.73%,-25.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/10/2017,$                                                       58.77,,,4/18/2022,,4/18/2022,,,,,5.21%,$             58.77,3.06,2.053,95,43.76,176.89,1%,3395%,0.15%,6.99%,1.23%,-6.53%,9.29%,9.3,1.73%,-24.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/11/2017,$                                                       58.94,,,4/25/2022,,4/25/2022,,,,,5.19%,$             58.94,3.06,2.053,95,43.76,176.89,1%,3385%,0.15%,6.99%,1.22%,-6.80%,8.98%,9.3,1.73%,-24.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/12/2017,$                                                        59.16,,,5/2/2022,,5/2/2022,,,,,5.17%,$              59.16,3.06,2.053,95,43.76,176.89,1%,3372%,0.15%,6.99%,1.22%,-7.15%,8.57%,9.3,1.73%,-24.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/13/2017,$                                                       59.50,,,5/9/2022,,5/9/2022,,,,,5.14%,$             59.50,3.06,2.053,95,43.76,176.89,1%,3352%,0.15%,6.99%,1.21%,-7.68%,7.95%,9.3,1.73%,-24.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/14/2017,$                                                       59.82,,,5/16/2022,,5/16/2022,,,,,5.12%,$             59.82,3.06,2.053,95,43.76,176.89,1%,3334%,0.15%,6.99%,1.20%,-8.17%,7.37%,9.3,1.73%,-23.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/17/2017,$                                                       60.04,,,5/23/2022,,5/23/2022,,,,,5.10%,$             60.04,3.06,2.053,95,43.76,176.89,1%,3321%,0.15%,6.99%,1.20%,-8.51%,6.98%,9.3,1.73%,-23.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/18/2017,$                                                       60.24,,,5/31/2022,,5/31/2022,,,,,5.08%,$             60.24,3.06,2.053,95,43.76,176.89,1%,3310%,0.15%,6.99%,1.20%,-8.81%,6.62%,9.3,1.73%,-23.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/19/2017,$                                                       60.89,,,6/6/2022,,6/6/2022,,,,,5.03%,$             60.89,3.06,2.053,95,43.76,176.89,1%,3273%,0.15%,6.99%,1.18%,-9.79%,5.49%,9.3,1.73%,-22.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/20/2017,$                                                       60.52,,,6/13/2022,,6/13/2022,,,,,5.06%,$             60.52,3.06,2.053,95,43.76,176.89,1%,3294%,0.15%,6.99%,1.19%,-9.24%,6.13%,9.3,1.73%,-22.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/21/2017,$                                                       60.03,,,6/21/2022,,6/21/2022,,,,,5.10%,$             60.03,3.06,2.053,95,43.76,176.89,1%,3322%,0.15%,6.99%,1.20%,-8.50%,7.00%,9.3,1.73%,-23.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/24/2017,$                                                        59.41,,,6/27/2022,,6/27/2022,,,,,5.15%,$              59.41,3.06,2.053,95,43.76,176.89,1%,3357%,0.15%,6.99%,1.21%,-7.54%,8.11%,9.3,1.73%,-24.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/25/2017,$                                                         61.01,,,7/5/2022,,7/5/2022,,,,,5.02%,$               61.01,3.06,2.053,95,43.76,176.89,1%,3267%,0.15%,6.99%,1.18%,-9.97%,5.28%,9.3,1.73%,-22.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/26/2017,$                                                        61.59,,,7/11/2022,,7/11/2022,,,,,4.97%,$              61.59,3.06,2.053,95,43.76,176.89,1%,3235%,0.15%,6.99%,1.17%,-10.81%,4.29%,9.3,1.73%,-21.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/27/2017,$                                                        62.14,,,7/18/2022,,7/18/2022,,,,,4.92%,$              62.14,3.06,2.053,95,43.76,176.89,1%,3205%,0.15%,6.99%,1.16%,-11.60%,3.36%,9.3,1.73%,-20.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/28/2017,$                                                       62.73,,,7/25/2022,,7/25/2022,,,,,4.88%,$             62.73,3.06,2.053,95,43.76,176.89,1%,3174%,0.15%,6.99%,1.15%,-12.43%,2.39%,9.3,1.73%,-19.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/31/2017,$                                                        61.93,,,8/1/2022,,8/1/2022,,,,,4.94%,$              61.93,3.06,2.053,95,43.76,176.89,1%,3217%,0.15%,6.99%,1.16%,-11.30%,3.71%,9.3,1.73%,-20.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/1/2017,$                                                        61.53,,,8/8/2022,,8/8/2022,,,,,4.97%,$              61.53,3.06,2.053,95,43.76,176.89,1%,3238%,0.15%,6.99%,1.17%,-10.73%,4.39%,9.3,1.73%,-21.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/2/2017,$                                                        61.37,,,8/15/2022,,8/15/2022,,,,,4.99%,$              61.37,3.06,2.053,95,43.76,176.89,1%,3247%,0.15%,6.99%,1.17%,-10.49%,4.66%,9.3,1.73%,-21.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/3/2017,$                                                        61.55,,,8/22/2022,,8/22/2022,,,,,4.97%,$              61.55,3.06,2.053,95,43.76,176.89,1%,3237%,0.15%,6.99%,1.17%,-10.76%,4.35%,9.3,1.73%,-21.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/4/2017,$                                                       62.09,,,8/29/2022,,8/29/2022,,,,,4.93%,$             62.09,3.06,2.053,95,43.76,176.89,1%,3208%,0.15%,6.99%,1.16%,-11.53%,3.45%,9.3,1.73%,-20.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/7/2017,$                                                        61.83,,,9/6/2022,,9/6/2022,,,,,4.95%,$              61.83,3.06,2.053,95,43.76,176.89,1%,3222%,0.15%,6.99%,1.16%,-11.16%,3.88%,9.3,1.73%,-21.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/8/2017,$                                                        61.35,,,9/12/2022,,9/12/2022,,,,,4.99%,$              61.35,3.06,2.053,95,43.76,176.89,1%,3248%,0.15%,6.99%,1.17%,-10.46%,4.69%,9.3,1.73%,-21.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/9/2017,$                                                        61.66,,,9/19/2022,,9/19/2022,,,,,4.96%,$              61.66,3.06,2.053,95,43.76,176.89,1%,3231%,0.15%,6.99%,1.17%,-10.91%,4.17%,9.3,1.73%,-21.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/10/2017,$                                                        61.34,,,9/26/2022,,9/26/2022,,,,,4.99%,$              61.34,3.06,2.053,95,43.76,176.89,1%,3248%,0.15%,6.99%,1.17%,-10.45%,4.71%,9.3,1.73%,-21.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/11/2017,$                                                         61.13,,,10/3/2022,,10/3/2022,,,,,5.01%,$               61.13,3.06,2.053,95,43.76,176.89,1%,3260%,0.15%,6.99%,1.18%,-10.14%,5.07%,9.3,1.73%,-21.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/14/2017,$                                                        61.24,,,10/10/2022,,10/10/2022,,,,,5.00%,$              61.24,3.06,2.053,95,43.76,176.89,1%,3254%,0.15%,6.99%,1.18%,-10.30%,4.88%,9.3,1.73%,-21.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/15/2017,$                                                       60.62,,,10/17/2022,,10/17/2022,,,,,5.05%,$             60.62,3.06,2.053,95,43.76,176.89,1%,3288%,0.15%,6.99%,1.19%,-9.39%,5.96%,9.3,1.73%,-22.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/16/2017,$                                                       59.70,,,10/24/2022,,10/24/2022,,,,,5.13%,$             59.70,3.06,2.053,95,43.76,176.89,1%,3340%,0.15%,6.99%,1.21%,-7.99%,7.59%,9.3,1.73%,-23.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/17/2017,$                                                       58.92,,,10/31/2022,,10/31/2022,,,,,5.19%,$             58.92,3.06,2.053,95,43.76,176.89,1%,3386%,0.15%,6.99%,1.22%,-6.77%,9.01%,9.3,1.73%,-24.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/18/2017,$                                                        59.15,,,11/7/2022,,11/7/2022,,,,,5.17%,$              59.15,3.06,2.053,95,43.76,176.89,1%,3372%,0.15%,6.99%,1.22%,-7.13%,8.59%,9.3,1.73%,-24.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/21/2017,$                                                       58.84,,,11/14/2022,,11/14/2022,,,,,5.20%,$             58.84,3.06,2.053,95,43.76,176.89,1%,3391%,0.15%,6.99%,1.22%,-6.65%,9.16%,9.3,1.73%,-24.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/22/2017,$                                                        59.16,,,11/21/2022,,11/21/2022,,,,,5.17%,$              59.16,3.06,2.053,95,43.76,176.89,1%,3372%,0.15%,6.99%,1.22%,-7.15%,8.57%,9.3,1.73%,-24.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/23/2017,$                                                       59.60,,,11/28/2022,,11/28/2022,,,,,5.13%,$             59.60,3.06,2.053,95,43.76,176.89,1%,3346%,0.15%,6.99%,1.21%,-7.84%,7.77%,9.3,1.73%,-23.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/24/2017,$                                                        59.13,,,12/5/2022,,12/5/2022,,,,,5.18%,$              59.13,3.06,2.053,95,43.76,176.89,1%,3374%,0.15%,6.99%,1.22%,-7.10%,8.63%,9.3,1.73%,-24.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/25/2017,$                                                       59.22,,,12/12/2022,,12/12/2022,,,,,5.17%,$             59.22,3.06,2.053,95,43.76,176.89,1%,3368%,0.15%,6.99%,1.22%,-7.24%,8.46%,9.3,1.73%,-24.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/28/2017,$                                                        59.13,,,12/19/2022,,12/19/2022,,,,,5.18%,$              59.13,3.06,2.053,95,43.76,176.89,1%,3374%,0.15%,6.99%,1.22%,-7.10%,8.63%,9.3,1.73%,-24.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/29/2017,$                                                       59.08,,,12/27/2022,,12/27/2022,,,,,5.18%,$             59.08,3.06,2.053,95,43.76,176.89,1%,3377%,0.15%,6.99%,1.22%,-7.02%,8.72%,9.3,1.73%,-24.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/30/2017,$                                                        59.17,,,1/3/2023,,1/3/2023,,,,,5.17%,$              59.17,3.06,2.053,95,43.76,176.89,1%,3371%,0.15%,6.99%,1.22%,-7.17%,8.55%,9.3,1.73%,-24.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/31/2017,$                                                       59.70,,,1/9/2023,,1/9/2023,,,,,5.13%,$             59.70,3.06,2.053,95,43.76,176.89,1%,3340%,0.15%,6.99%,1.21%,-7.99%,7.59%,9.3,1.73%,-23.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/1/2017,$                                                       59.75,,,1/17/2023,,1/17/2023,,,,,5.12%,$             59.75,3.06,2.053,95,43.76,176.89,1%,3338%,0.15%,6.99%,1.21%,-8.07%,7.50%,9.3,1.73%,-23.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/5/2017,$                                                       60.72,,,1/23/2023,,1/23/2023,,,,,5.04%,$             60.72,3.06,2.053,95,43.76,176.89,1%,3283%,0.15%,6.99%,1.19%,-9.54%,5.78%,9.3,1.73%,-22.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/6/2017,$                                                        61.62,,,1/30/2023,,1/30/2023,,,,,4.97%,$              61.62,3.06,2.053,95,43.76,176.89,1%,3233%,0.15%,6.99%,1.17%,-10.86%,4.24%,9.3,1.73%,-21.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/7/2017,$                                                        61.86,,,2/6/2023,,2/6/2023,,,,,4.95%,$              61.86,3.06,2.053,95,43.76,176.89,1%,3220%,0.15%,6.99%,1.16%,-11.20%,3.83%,9.3,1.73%,-21.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/8/2017,$                                                       60.24,,,2/13/2023,,2/13/2023,,,,,5.08%,$             60.24,3.06,2.053,95,43.76,176.89,1%,3310%,0.15%,6.99%,1.20%,-8.81%,6.62%,9.3,1.73%,-23.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/11/2017,$                                                        60.41,,,2/21/2023,,2/21/2023,,,,,5.07%,$              60.41,3.06,2.053,95,43.76,176.89,1%,3300%,0.15%,6.99%,1.19%,-9.07%,6.32%,9.3,1.73%,-22.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/12/2017,$                                                       60.78,,,2/27/2023,,2/27/2023,,,,,5.03%,$             60.78,3.06,2.053,95,43.76,176.89,1%,3279%,0.15%,6.99%,1.18%,-9.62%,5.68%,9.3,1.73%,-22.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/13/2017,$                                                        61.55,,,3/6/2023,,3/6/2023,,,,,4.97%,$              61.55,3.06,2.053,95,43.76,176.89,1%,3237%,0.15%,6.99%,1.17%,-10.76%,4.35%,9.3,1.73%,-21.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/14/2017,$                                                        61.58,,,3/13/2023,,3/13/2023,,,,,4.97%,$              61.58,3.06,2.053,95,43.76,176.89,1%,3235%,0.15%,6.99%,1.17%,-10.80%,4.30%,9.3,1.73%,-21.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/15/2017,$                                                        61.35,,,3/20/2023,,3/20/2023,,,,,4.99%,$              61.35,3.06,2.053,95,43.76,176.89,1%,3248%,0.15%,6.99%,1.17%,-10.46%,4.69%,9.3,1.73%,-21.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/18/2017,$                                                        61.80,,,3/27/2023,,3/27/2023,,,,,4.95%,$              61.80,3.06,2.053,95,43.76,176.89,1%,3224%,0.15%,6.99%,1.17%,-11.12%,3.93%,9.3,1.73%,-21.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/19/2017,$                                                        61.86,,,4/3/2023,,4/3/2023,,,,,4.95%,$              61.86,3.06,2.053,95,43.76,176.89,1%,3220%,0.15%,6.99%,1.16%,-11.20%,3.83%,9.3,1.73%,-21.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/20/2017,$                                                       62.49,,,4/10/2023,,4/10/2023,,,,,4.90%,$             62.49,3.06,2.053,95,43.76,176.89,1%,3187%,0.15%,6.99%,1.15%,-12.10%,2.78%,9.3,1.73%,-20.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/21/2017,$                                                       62.75,,,4/17/2023,,4/17/2023,,,,,4.88%,$             62.75,3.06,2.053,95,43.76,176.89,1%,3173%,0.15%,6.99%,1.15%,-12.46%,2.36%,9.3,1.73%,-19.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/22/2017,$                                                       62.94,,,4/24/2023,,4/24/2023,,,,,4.86%,$             62.94,3.06,2.053,95,43.76,176.89,1%,3163%,0.15%,6.99%,1.14%,-12.73%,2.05%,9.3,1.73%,-19.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/25/2017,$                                                       64.58,,,5/1/2023,,5/1/2023,,,,,4.74%,$             64.58,3.06,2.053,95,43.76,176.89,1%,3080%,0.15%,6.99%,1.11%,-14.94%,-0.54%,9.3,1.73%,-17.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/26/2017,$                                                       64.44,,,5/8/2023,,5/8/2023,,,,,4.75%,$             64.44,3.06,2.053,95,43.76,176.89,1%,3087%,0.15%,6.99%,1.12%,-14.76%,-0.33%,9.3,1.73%,-17.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/27/2017,$                                                        65.19,,,5/15/2023,,5/15/2023,,,,,4.69%,$              65.19,3.06,2.053,95,43.76,176.89,1%,3051%,0.15%,6.99%,1.10%,-15.74%,-1.47%,9.3,1.73%,-16.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/28/2017,$                                                       64.97,,,5/22/2023,,5/22/2023,,,,,4.71%,$             64.97,3.06,2.053,95,43.76,176.89,1%,3061%,0.15%,6.99%,1.11%,-15.45%,-1.14%,9.3,1.73%,-17.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/29/2017,$                                                        64.21,,,5/30/2023,,5/30/2023,,,,,4.77%,$              64.21,3.06,2.053,95,43.76,176.89,1%,3099%,0.15%,6.99%,1.12%,-14.45%,0.03%,9.3,1.73%,-18.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/2/2017,$                                                         64.11,,,6/5/2023,,6/5/2023,,,,,4.77%,$               64.11,3.06,2.053,95,43.76,176.89,1%,3104%,0.15%,6.99%,1.12%,-14.32%,0.19%,9.3,1.73%,-18.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/3/2017,$                                                       63.98,,,6/12/2023,,6/12/2023,,,,,4.78%,$             63.98,3.06,2.053,95,43.76,176.89,1%,3110%,0.15%,6.99%,1.13%,-14.15%,0.39%,9.3,1.73%,-18.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/4/2017,$                                                       64.39,,,6/20/2023,,6/20/2023,,,,,4.75%,$             64.39,3.06,2.053,95,43.76,176.89,1%,3090%,0.15%,6.99%,1.12%,-14.69%,-0.25%,9.3,1.73%,-17.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/5/2017,$                                                       64.35,,,6/26/2023,,6/26/2023,,,,,4.76%,$             64.35,3.06,2.053,95,43.76,176.89,1%,3092%,0.15%,6.99%,1.12%,-14.64%,-0.19%,9.3,1.73%,-17.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/6/2017,$                                                        63.91,,,7/3/2023,,7/3/2023,,,,,4.79%,$              63.91,3.06,2.053,95,43.76,176.89,1%,3114%,0.15%,6.99%,1.13%,-14.05%,0.50%,9.3,1.73%,-18.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/9/2017,$                                                       64.00,,,7/10/2023,,7/10/2023,,,,,4.78%,$             64.00,3.06,2.053,95,43.76,176.89,1%,3109%,0.15%,6.99%,1.13%,-14.17%,0.36%,9.3,1.73%,-18.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/10/2017,$                                                       64.50,,,7/17/2023,,7/17/2023,,,,,4.74%,$             64.50,3.06,2.053,95,43.76,176.89,1%,3084%,0.15%,6.99%,1.12%,-14.84%,-0.42%,9.3,1.73%,-17.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/11/2017,$                                                       64.39,,,7/24/2023,,7/24/2023,,,,,4.75%,$             64.39,3.06,2.053,95,43.76,176.89,1%,3090%,0.15%,6.99%,1.12%,-14.69%,-0.25%,9.3,1.73%,-17.78%,,,,,,,,,,,,
