,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,AVON LN,Avon Protection PLC,,,,,,,,,,21%,188%,$ 1.754,00,$        854.13,$   2.753,51,$      4.625,00,$  5.056,24,6.15%,0.72%,1.92%,6.15%,195.78%,195.78%,155%,,,,,,,NO,,,5.79%,0.54%,5.26%,0.10%,53
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Avon Protection PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,4.27%,11/10/2017,,,,,,,,,,$   2.753,51,57%,2.08%,$  5.056,24,$       605.37,$          593.00,$        187.78,0.50%,4.27%,1.32%,0.79%,-62.08%,-62.08%,-6%,,,,5Y CAGR,5.13%,,Avon Protection PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,16.36%,,Avon Protection PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Avon Protection PLC - Rating: 21% - Upside: 188%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/19/2016,1.002,00,,,3/16/2015,,3/16/2015,,,,,0.80%,1.002,00,8.02,1.111,63,187.78,605.37,88%,11%,0.72%,4.27%,3.64%,75.05%,80.00%,49.62,1.32%,-1.57%,,2008,4.80,-43.53%,1/1/1978,1978,,11,1.64%,18,1497,0.67%
,,,,,,,,,,,,,,,,,,2016,1/20/2016,970.00,,,3/23/2015,,3/23/2015,,,,,0.83%,970.00,8.02,1.111,63,187.78,605.37,85%,15%,0.72%,4.27%,3.76%,80.82%,85.94%,49.62,1.32%,-4.72%,,2009,0.00,-100.00%,1/1/1979,1979,,12,1.74%,39,1536,1.44%
,,,,,,,,,,,,,,,,,,2016,1/21/2016,968.00,,,3/30/2015,,3/30/2015,,,,,0.83%,968.00,8.02,1.111,63,187.78,605.37,84%,15%,0.72%,4.27%,3.77%,81.20%,86.32%,49.62,1.32%,-4.91%,,2010,0.00,,1/1/1980,1980,,13,1.84%,57,1593,2.11%
,,,,,,,,,,,,,,,,,,2016,1/22/2016,976.00,,,4/7/2015,,4/6/2015,,,,,0.82%,976.00,8.02,1.111,63,187.78,605.37,85%,14%,0.72%,4.27%,3.74%,79.71%,84.80%,49.62,1.32%,-4.13%,,2011,2.50,,1/1/1981,1981,,14,1.94%,64,1657,2.37%
,,,,,,,,,,,,,,,,,,2016,1/25/2016,1.001,00,,,4/13/2015,,4/13/2015,,,,,0.80%,1.001,00,8.02,1.111,63,187.78,605.37,88%,11%,0.72%,4.27%,3.64%,75.22%,80.18%,49.62,1.32%,-1.67%,,2012,3.20,28.00%,1/1/1982,1982,,15,2.04%,74,1731,2.74%
,,,,,,,,,,,,,,,,,,2016,1/26/2016,826.00,,,4/20/2015,,4/20/2015,,,,,0.97%,826.00,8.02,1.111,63,187.78,605.37,69%,35%,0.72%,4.27%,4.42%,112.35%,118.36%,49.62,1.32%,-18.86%,,2013,3.84,20.00%,1/1/1983,1983,,16,2.14%,45,1776,1.67%
,,,,,,,,,,,,,,,,,,2016,1/27/2016,841.00,,,4/27/2015,,4/27/2015,,,,,0.95%,841.00,8.02,1.111,63,187.78,605.37,71%,32%,0.72%,4.27%,4.34%,108.56%,114.46%,49.62,1.32%,-17.39%,,2014,4.75,23.70%,1/1/1984,1984,,17,2.24%,5,1781,0.19%
,,,,,,,,,,,,,,,,,,2016,1/28/2016,816.00,,,5/5/2015,,5/4/2015,,,,,0.98%,816.00,8.02,1.111,63,187.78,605.37,68%,36%,0.72%,4.27%,4.47%,114.95%,121.03%,49.62,1.32%,-19.84%,,2015,6.17,29.89%,1/1/1985,1985,,18,2.34%,28,1809,1.04%
,,,,,,,,,,,,,,,,,,2016,1/29/2016,799.50,,,5/11/2015,,5/11/2015,,,,,1.00%,799.50,8.02,1.111,63,187.78,605.37,66%,39%,0.72%,4.27%,4.56%,119.39%,125.59%,49.62,1.32%,-21.46%,,2016,8.02,29.98%,1/1/1986,1986,,19,2.44%,53,1862,1.96%
,,,,,,,,,,,,,,,,,,2016,2/1/2016,775.00,,,5/18/2015,,5/18/2015,,,,,1.03%,775.00,8.02,1.111,63,187.78,605.37,64%,43%,0.72%,4.27%,4.71%,126.32%,132.73%,49.62,1.32%,-23.87%,,2017,10.43,30.05%,1/1/1987,1987,,20,2.54%,55,1917,2.04%
,,,,,,,,,,,,,,,,,,2016,2/2/2016,791.50,,,5/26/2015,,5/26/2015,,,,,1.01%,791.50,8.02,1.111,63,187.78,605.37,65%,40%,0.72%,4.27%,4.61%,121.60%,127.87%,49.62,1.32%,-22.25%,,2018,13.55,29.91%,1/1/1988,1988,,21,2.64%,53,1970,1.96%
,,,,,,,,,,,,,,,,,,2016,2/3/2016,785.00,,,6/1/2015,,6/1/2015,,,,,1.02%,785.00,8.02,1.111,63,187.78,605.37,65%,42%,0.72%,4.27%,4.65%,123.44%,129.76%,49.62,1.32%,-22.89%,,2019,17.62,30.04%,1/1/1989,1989,,22,2.74%,38,2008,1.41%
,,,,,,,,,,,,,,,,,,2016,2/4/2016,800.00,,,6/8/2015,,6/8/2015,,,,,1.00%,800.00,8.02,1.111,63,187.78,605.37,66%,39%,0.72%,4.27%,4.56%,119.25%,125.45%,49.62,1.32%,-21.41%,,2020,22.91,30.02%,1/1/1990,1990,,23,2.84%,82,2090,3.04%
,,,,,,,,,,,,,,,,,,2016,2/5/2016,810.50,,,6/15/2015,,6/15/2015,,,,,0.99%,810.50,8.02,1.111,63,187.78,605.37,67%,37%,0.72%,4.27%,4.50%,116.41%,122.53%,49.62,1.32%,-20.38%,,2021,28.40,23.98%,1/1/1991,1991,,24,2.94%,83,2173,3.08%
,,,,,,,,,,,,,,,,,,2016,2/8/2016,767.00,,,6/22/2015,,6/22/2015,,,,,1.05%,767.00,8.02,1.111,63,187.78,605.37,63%,45%,0.72%,4.27%,4.76%,128.68%,135.15%,49.62,1.32%,-24.66%,,2022,34.40,21.12%,1/1/1992,1992,,25,3.04%,43,2216,1.59%
,,,,,,,,,,,,,,,,,,2016,2/9/2016,727.50,,,6/29/2015,,6/29/2015,,,,,1.10%,727.50,8.02,1.111,63,187.78,605.37,58%,53%,0.72%,4.27%,5.01%,141.10%,147.92%,49.62,1.32%,-28.54%,,2023,36.48,6.04%,1/1/1993,1993,,26,3.14%,31,2247,1.15%
,,,,,,,,,,,,,,,,,,2016,2/10/2016,737.00,,,7/6/2015,,7/6/2015,,,,,1.09%,737.00,8.02,1.111,63,187.78,605.37,59%,51%,0.72%,4.27%,4.95%,137.99%,144.72%,49.62,1.32%,-27.60%,,2024,36.48,0.00%,1/1/1994,1994,,27,3.24%,34,2281,1.26%
,,,,,,,,,,,,,,,,,,2016,2/11/2016,757.00,,,7/13/2015,,7/13/2015,,,,,1.06%,757.00,8.02,1.111,63,187.78,605.37,62%,47%,0.72%,4.27%,4.82%,131.70%,138.26%,49.62,1.32%,-25.64%,,2025,36.48,0.00%,1/1/1995,1995,,28,3.34%,44,2325,1.63%
,,,,,,,,,,,,,,,,,,2016,2/12/2016,777.00,,,7/20/2015,,7/20/2015,,,,,1.03%,777.00,8.02,1.111,63,187.78,605.37,64%,43%,0.72%,4.27%,4.69%,125.74%,132.13%,49.62,1.32%,-23.67%,,2026,36.48,0.00%,1/1/1996,1996,,29,3.44%,23,2348,0.85%
,,,,,,,,,,,,,,,,,,2016,2/15/2016,765.00,,,7/27/2015,,7/27/2015,,,,,1.05%,765.00,8.02,1.111,63,187.78,605.37,62%,45%,0.72%,4.27%,4.77%,129.28%,135.77%,49.62,1.32%,-24.85%,,,,,1/1/1997,1997,,30,3.54%,20,2368,0.74%
,,,,,,,,,,,,,,,,,,2016,2/16/2016,781.00,,,8/3/2015,,8/3/2015,,,,,1.03%,781.00,8.02,1.111,63,187.78,605.37,64%,42%,0.72%,4.27%,4.67%,124.58%,130.94%,49.62,1.32%,-23.28%,,,,,1/1/1998,1998,,31,3.64%,33,2401,1.22%
,,,,,,,,,,,,,,,,,,2016,2/17/2016,781.50,,,8/10/2015,,8/10/2015,,,,,1.03%,781.50,8.02,1.111,63,187.78,605.37,64%,42%,0.72%,4.27%,4.67%,124.44%,130.79%,49.62,1.32%,-23.23%,,,,,1/1/1999,1999,,32,3.74%,36,2437,1.33%
,,,,,,,,,,,,,,,,,,2016,2/18/2016,775.00,,,8/17/2015,,8/17/2015,,,,,1.03%,775.00,8.02,1.111,63,187.78,605.37,64%,43%,0.72%,4.27%,4.71%,126.32%,132.73%,49.62,1.32%,-23.87%,,,,,1/1/2000,2000,,33,3.84%,42,2479,1.56%
,,,,,,,,,,,,,,,,,,2016,2/19/2016,778.50,,,8/24/2015,,8/24/2015,,,,,1.03%,778.50,8.02,1.111,63,187.78,605.37,64%,43%,0.72%,4.27%,4.69%,125.31%,131.68%,49.62,1.32%,-23.53%,,,,,1/1/2001,2001,,34,3.94%,21,2500,0.78%
,,,,,,,,,,,,,,,,,,2016,2/22/2016,787.00,,,9/1/2015,,8/31/2015,,,,,1.02%,787.00,8.02,1.111,63,187.78,605.37,65%,41%,0.72%,4.27%,4.64%,122.87%,129.18%,49.62,1.32%,-22.69%,,,,,1/1/2002,2002,,35,4.04%,26,2526,0.96%
,,,,,,,,,,,,,,,,,,2016,2/23/2016,764.50,,,9/7/2015,,9/8/2015,,,,,1.05%,764.50,8.02,1.111,63,187.78,605.37,62%,45%,0.72%,4.27%,4.77%,129.43%,135.92%,49.62,1.32%,-24.90%,,,,,1/1/2003,2003,,36,4.14%,16,2542,0.59%
,,,,,,,,,,,,,,,,,,2016,2/24/2016,753.00,,,9/14/2015,,9/14/2015,,,,,1.07%,753.00,8.02,1.111,63,187.78,605.37,61%,48%,0.72%,4.27%,4.84%,132.93%,139.52%,49.62,1.32%,-26.03%,,,,,1/1/2004,2004,,37,4.24%,29,2571,1.07%
,,,,,,,,,,,,,,,,,,2016,2/25/2016,762.00,,,9/21/2015,,9/21/2015,,,,,1.05%,762.00,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.79%,130.18%,136.70%,49.62,1.32%,-25.15%,,,,,1/1/2005,2005,,38,4.34%,25,2596,0.93%
,,,,,,,,,,,,,,,,,,2016,2/26/2016,763.00,,,9/28/2015,,9/28/2015,,,,,1.05%,763.00,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.78%,129.88%,136.39%,49.62,1.32%,-25.05%,,,,,1/1/2006,2006,,39,4.44%,22,2618,0.82%
,,,,,,,,,,,,,,,,,,2016,2/29/2016,760.00,,,10/5/2015,,10/5/2015,,,,,1.06%,760.00,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.80%,130.79%,137.32%,49.62,1.32%,-25.34%,,,,,1/1/2007,2007,,40,4.54%,10,2628,0.37%
,,,,,,,,,,,,,,,,,,2016,3/1/2016,760.00,,,10/12/2015,,10/12/2015,,,,,1.06%,760.00,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.80%,130.79%,137.32%,49.62,1.32%,-25.34%,,,,,1/1/2008,2008,,41,4.64%,5,2633,0.19%
,,,,,,,,,,,,,,,,,,2016,3/2/2016,760.00,,,10/19/2015,,10/19/2015,,,,,1.06%,760.00,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.80%,130.79%,137.32%,49.62,1.32%,-25.34%,,,,,1/1/2009,2009,,42,4.74%,3,2636,0.11%
,,,,,,,,,,,,,,,,,,2016,3/3/2016,759.00,,,10/26/2015,,10/26/2015,,,,,1.06%,759.00,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.81%,131.09%,137.63%,49.62,1.32%,-25.44%,,,,,1/1/2010,2010,,43,4.84%,5,2641,0.19%
,,,,,,,,,,,,,,,,,,2016,3/4/2016,760.00,,,11/2/2015,,11/2/2015,,,,,1.06%,760.00,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.80%,130.79%,137.32%,49.62,1.32%,-25.34%,,,,,1/1/2011,2011,,44,4.94%,2,2643,0.07%
,,,,,,,,,,,,,,,,,,2016,3/7/2016,758.00,,,11/9/2015,,11/9/2015,,,,,1.06%,758.00,8.02,1.111,63,187.78,605.37,62%,47%,0.72%,4.27%,4.81%,131.40%,137.94%,49.62,1.32%,-25.54%,,,,,1/1/2012,2012,,45,5.04%,2,2645,0.07%
,,,,,,,,,,,,,,,,,,2016,3/8/2016,765.00,,,11/16/2015,,11/16/2015,,,,,1.05%,765.00,8.02,1.111,63,187.78,605.37,62%,45%,0.72%,4.27%,4.77%,129.28%,135.77%,49.62,1.32%,-24.85%,,,,,1/1/2013,2013,,46,5.14%,2,2647,0.07%
,,,,,,,,,,,,,,,,,,2016,3/9/2016,760.00,,,11/23/2015,,11/23/2015,,,,,1.06%,760.00,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.80%,130.79%,137.32%,49.62,1.32%,-25.34%,,,,,1/1/2014,2014,,47,5.24%,1,2648,0.04%
,,,,,,,,,,,,,,,,,,2016,3/10/2016,760.50,,,11/30/2015,,11/30/2015,,,,,1.05%,760.50,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.80%,130.64%,137.16%,49.62,1.32%,-25.29%,,,,,1/1/2015,2015,,48,5.34%,2,2650,0.07%
,,,,,,,,,,,,,,,,,,2016,3/11/2016,766.50,,,12/7/2015,,12/7/2015,,,,,1.05%,766.50,8.02,1.111,63,187.78,605.37,63%,45%,0.72%,4.27%,4.76%,128.83%,135.31%,49.62,1.32%,-24.71%,,,,,1/1/2016,2016,,49,5.44%,5,2655,0.19%
,,,,,,,,,,,,,,,,,,2016,3/14/2016,760.00,,,12/14/2015,,12/14/2015,,,,,1.06%,760.00,8.02,1.111,63,187.78,605.37,62%,46%,0.72%,4.27%,4.80%,130.79%,137.32%,49.62,1.32%,-25.34%,,,,,1/1/2017,2017,,50,5.54%,9,2664,0.33%
,,,,,,,,,,,,,,,,,,2016,3/15/2016,769.50,,,12/21/2015,,12/21/2015,,,,,1.04%,769.50,8.02,1.111,63,187.78,605.37,63%,44%,0.72%,4.27%,4.74%,127.94%,134.39%,49.62,1.32%,-24.41%,,,,,1/1/2018,2018,,51,5.64%,3,2667,0.11%
,,,,,,,,,,,,,,,,,,2016,3/16/2016,756.00,,,12/29/2015,,12/28/2015,,,,,1.06%,756.00,8.02,1.111,63,187.78,605.37,62%,47%,0.72%,4.27%,4.83%,132.01%,138.57%,49.62,1.32%,-25.74%,,,,,1/1/2019,2019,,52,5.74%,0,2667,0.00%
,,,,,,,,,,,,,,,,,,2016,3/17/2016,750.00,,,1/4/2016,,1/4/2016,,,,,1.07%,750.00,8.02,1.111,63,187.78,605.37,61%,48%,0.72%,4.27%,4.86%,133.87%,140.48%,49.62,1.32%,-26.33%,,,,,1/1/2020,2020,,53,,,,
,,,,,,,,,,,,,,,,,,2016,3/18/2016,757.00,,,1/11/2016,,1/11/2016,,,,,1.06%,757.00,8.02,1.111,63,187.78,605.37,62%,47%,0.72%,4.27%,4.82%,131.70%,138.26%,49.62,1.32%,-25.64%,,,,,,,,54,,,,
,,,,,,,,,,,,,,,,,,2016,3/21/2016,801.00,,,1/18/2016,,1/19/2016,,,,,1.00%,801.00,8.02,1.111,63,187.78,605.37,66%,39%,0.72%,4.27%,4.55%,118.98%,125.17%,49.62,1.32%,-21.32%,,,,,,,,55,,,,
,,,,,,,,,,,,,,,,,,2016,3/22/2016,809.50,,,1/25/2016,,1/25/2016,,,,,0.99%,809.50,8.02,1.111,63,187.78,605.37,67%,37%,0.72%,4.27%,4.51%,116.68%,122.81%,49.62,1.32%,-20.48%,,,,,,,,56,,,,
,,,,,,,,,,,,,,,,,,2016,3/23/2016,835.50,,,2/1/2016,,2/1/2016,,,,,0.96%,835.50,8.02,1.111,63,187.78,605.37,70%,33%,0.72%,4.27%,4.37%,109.93%,115.87%,49.62,1.32%,-17.93%,,,,,,80%,,57,,,,
,,,,,,,,,,,,,,,,,,2016,3/24/2016,824.00,,,2/8/2016,,2/8/2016,,,,,0.97%,824.00,8.02,1.111,63,187.78,605.37,69%,35%,0.72%,4.27%,4.43%,112.86%,118.89%,49.62,1.32%,-19.06%,,,,,,81%,,58,,,,
,,,,,,,,,,,,,,,,,,2016,3/29/2016,818.00,,,2/15/2016,,2/16/2016,,,,,0.98%,818.00,8.02,1.111,63,187.78,605.37,68%,36%,0.72%,4.27%,4.46%,114.43%,120.49%,49.62,1.32%,-19.65%,,,,,,82%,,59,,,,
,,,,,,,,,,,,,,,,,,2016,3/30/2016,794.00,,,2/22/2016,,2/22/2016,,,,,1.01%,794.00,8.02,1.111,63,187.78,605.37,66%,40%,0.72%,4.27%,4.59%,120.91%,127.16%,49.62,1.32%,-22.00%,,,,,,83%,,60,,,,
,,,,,,,,,,,,,,,,,,2016,3/31/2016,804.50,,,2/29/2016,,2/29/2016,,,,,1.00%,804.50,8.02,1.111,63,187.78,605.37,67%,38%,0.72%,4.27%,4.53%,118.02%,124.19%,49.62,1.32%,-20.97%,,,,,,84%,,61,,,,
,,,,,,,,,,,,,,,,,,2016,4/1/2016,788.00,,,3/7/2016,,3/7/2016,,,,,1.02%,788.00,8.02,1.111,63,187.78,605.37,65%,41%,0.72%,4.27%,4.63%,122.59%,128.89%,49.62,1.32%,-22.59%,,,,,,85%,,62,,,,
,,,,,,,,,,,,,,,,,,2016,4/4/2016,812.00,,,3/14/2016,,3/14/2016,,,,,0.99%,812.00,8.02,1.111,63,187.78,605.37,68%,37%,0.72%,4.27%,4.49%,116.01%,122.12%,49.62,1.32%,-20.24%,,,,,,86%,,63,,,,
,,,,,,,,,,,,,,,,,,2016,4/5/2016,785.00,,,3/21/2016,,3/21/2016,,,,,1.02%,785.00,8.02,1.111,63,187.78,605.37,65%,42%,0.72%,4.27%,4.65%,123.44%,129.76%,49.62,1.32%,-22.89%,,,,,,87%,,64,,,,
,,,,,,,,,,,,,,,,,,2016,4/6/2016,787.00,,,3/29/2016,,3/28/2016,,,,,1.02%,787.00,8.02,1.111,63,187.78,605.37,65%,41%,0.72%,4.27%,4.64%,122.87%,129.18%,49.62,1.32%,-22.69%,,,,,,88%,,65,,,,
,,,,,,,,,,,,,,,,,,2016,4/7/2016,809.00,,,4/4/2016,,4/4/2016,,,,,0.99%,809.00,8.02,1.111,63,187.78,605.37,67%,37%,0.72%,4.27%,4.51%,116.81%,122.94%,49.62,1.32%,-20.53%,,,,,,89%,,66,,,,
,,,,,,,,,,,,,,,,,,2016,4/8/2016,804.50,,,4/11/2016,,4/11/2016,,,,,1.00%,804.50,8.02,1.111,63,187.78,605.37,67%,38%,0.72%,4.27%,4.53%,118.02%,124.19%,49.62,1.32%,-20.97%,,,,,,90%,,67,,,,
,,,,,,,,,,,,,,,,,,2016,4/11/2016,787.00,,,4/18/2016,,4/18/2016,,,,,1.02%,787.00,8.02,1.111,63,187.78,605.37,65%,41%,0.72%,4.27%,4.64%,122.87%,129.18%,49.62,1.32%,-22.69%,,,,,,91%,,68,,,,
,,,,,,,,,,,,,,,,,,2016,4/12/2016,780.00,,,4/25/2016,,4/25/2016,,,,,1.03%,780.00,8.02,1.111,63,187.78,605.37,64%,43%,0.72%,4.27%,4.68%,124.87%,131.23%,49.62,1.32%,-23.38%,,,,,,92%,,69,,,,
,,,,,,,,,,,,,,,,,,2016,4/13/2016,776.00,,,5/3/2016,,5/2/2016,,,,,1.03%,776.00,8.02,1.111,63,187.78,605.37,64%,43%,0.72%,4.27%,4.70%,126.03%,132.43%,49.62,1.32%,-23.77%,,,,,,93%,,70,,,,
,,,,,,,,,,,,,,,,,,2016,4/14/2016,744.50,,,5/9/2016,,5/9/2016,,,,,1.08%,744.50,8.02,1.111,63,187.78,605.37,60%,49%,0.72%,4.27%,4.90%,135.59%,142.26%,49.62,1.32%,-26.87%,,,,,,94%,,71,,,,
,,,,,,,,,,,,,,,,,,2016,4/15/2016,753.50,,,5/16/2016,,5/16/2016,,,,,1.06%,753.50,8.02,1.111,63,187.78,605.37,61%,48%,0.72%,4.27%,4.84%,132.78%,139.37%,49.62,1.32%,-25.98%,,,,,,95%,,72,,,,
