,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,ROCKB DC,ROCKWOOL A/S,,,,,,,,,,19%,89%,$     195.20,$        155.35,$       245.80,$          342.90,$       369.77,31.43%,9.47%,15.18%,39.55%,120.58%,215.85%,121%,,,,,,,NO,,,29.13%,8.64%,20.49%,0.01%,2049
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,ROCKWOOL A/S - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,22.53%,11/10/2017,,,,,,,,,,$       245.80,26%,17.93%,$       369.77,$          80.76,$             88.49,$           51.04,8.44%,22.53%,14.24%,10.21%,-43.07%,-43.07%,-21%,,,,5Y CAGR,1.81%,,ROCKWOOL A/S - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,11.77%,,ROCKWOOL A/S - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,ROCKWOOL A/S - Rating: 19% - Upside: 89%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                       93.84,,,12/29/2014,,12/29/2014,,,,,12.26%,93.84 kr,11.50,121.49,51.04,80.76,61%,29%,9.47%,22.53%,37.30%,108.02%,197.85%,84.3,14.24%,0.00%,,1997,0.00,-,19,,,0,8.64%,1,1,0.04%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,93.50 kr,,,1/5/2015,,1/5/2015,,,,,12.30%,93.50 kr,11.50,121.49,51.04,80.76,60%,30%,9.47%,22.53%,37.43%,108.77%,198.93%,84.3,14.24%,-0.36%,,1998,0.00,,89,,,1,8.65%,0,1,0.00%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,91.14 kr,,,1/12/2015,,1/12/2015,,,,,12.62%,91.14 kr,11.50,121.49,51.04,80.76,57%,33%,9.47%,22.53%,38.40%,114.17%,206.66%,84.3,14.24%,-2.87%,,1999,0.00,,,,,2,8.66%,3,4,0.11%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,91.54 kr,,,1/19/2015,,1/20/2015,,,,,12.56%,91.54 kr,11.50,121.49,51.04,80.76,57%,33%,9.47%,22.53%,38.23%,113.23%,205.32%,84.3,14.24%,-2.44%,,2000,0.00,,1/1/1970,1970,,3,8.67%,0,4,0.00%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,91.24 kr,,,1/26/2015,,1/26/2015,,,,,12.60%,91.24 kr,11.50,121.49,51.04,80.76,57%,33%,9.47%,22.53%,38.36%,113.94%,206.33%,84.3,14.24%,-2.77%,,2001,0.00,,1/1/1971,1971,,4,8.68%,0,4,0.00%
,,,,,,,,,,,,,,,,,,2016,1/11/2016,88.49 kr,,,2/2/2015,,2/2/2015,,,,,13.00%,88.49 kr,11.50,121.49,51.04,80.76,53%,37%,9.47%,22.53%,39.55%,120.58%,215.85%,84.3,14.24%,-5.70%,,2002,3.30,,1/1/1972,1972,,5,8.69%,1,5,0.04%
,,,,,,,,,,,,,,,,,,2016,1/12/2016,97.00 kr,,,2/9/2015,,2/9/2015,,,,,11.86%,97.00 kr,11.50,121.49,51.04,80.76,65%,25%,9.47%,22.53%,36.08%,101.24%,188.15%,84.3,14.24%,0.00%,,2003,3.30,0.00%,1/1/1973,1973,,6,8.70%,2,7,0.08%
,,,,,,,,,,,,,,,,,,2016,1/13/2016,99.17 kr,,,2/16/2015,,2/17/2015,,,,,11.60%,99.17 kr,11.50,121.49,51.04,80.76,68%,23%,9.47%,22.53%,35.29%,96.82%,181.83%,84.3,14.24%,0.00%,,2004,3.30,0.00%,1/1/1974,1974,,7,8.71%,2,9,0.08%
,,,,,,,,,,,,,,,,,,2016,1/14/2016,95.37 kr,,,2/23/2015,,2/23/2015,,,,,12.06%,95.37 kr,11.50,121.49,51.04,80.76,63%,27%,9.47%,22.53%,36.70%,104.67%,193.06%,84.3,14.24%,-3.83%,,2005,4.00,21.21%,1/1/1975,1975,,8,8.72%,2,11,0.08%
