,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Givaudan SA - Rating: 9% - Upside: 278%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,2/1/2016,1.897,00 CHF,,,5/18/2015,,5/18/2015,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,100%,0%,0.55%,2.85%,3.53%,68.48%,78.20%,184.5,1.99%,-0.21%,,2017,56.00,433.33%,1/1/1987,1987,,20,1.31%,13,254,0.49%
,,,,,,,,,,,,,,,,,,2016,2/2/2016,1.905,00 CHF,,,5/26/2015,,5/26/2015,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,101%,-1%,0.55%,2.85%,3.52%,67.77%,77.45%,184.5,1.99%,0.00%,,2018,58.00,3.57%,1/1/1988,1988,,21,1.35%,20,274,0.75%
,,,,,,,,,,,,,,,,,,2016,2/3/2016,1.911,00 CHF,,,6/1/2015,,6/1/2015,,,,,0.55%,1.911,00 CHF,10.50,1.894,80,368.06,527.66,101%,-1%,0.55%,2.85%,3.51%,67.24%,76.90%,184.5,1.99%,0.00%,,2019,60.00,3.45%,1/1/1989,1989,,22,1.39%,50,324,1.88%
,,,,,,,,,,,,,,,,,,2016,2/4/2016,1.876,00 CHF,,,6/8/2015,,6/8/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.57%,70.36%,80.20%,184.5,1.99%,-1.83%,,2020,62.00,3.33%,1/1/1990,1990,,23,1.43%,32,356,1.21%
,,,,,,,,,,,,,,,,,,2016,2/5/2016,1.855,00 CHF,,,6/15/2015,,6/15/2015,,,,,0.57%,##########,10.50,1.894,80,368.06,527.66,97%,2%,0.55%,2.85%,3.61%,72.29%,82.24%,184.5,1.99%,-2.93%,,2021,64.00,3.23%,1/1/1991,1991,,24,1.47%,57,413,2.15%
,,,,,,,,,,,,,,,,,,2016,2/8/2016,1.809,00 CHF,,,6/22/2015,,6/22/2015,,,,,0.58%,##########,10.50,1.894,80,368.06,527.66,94%,5%,0.55%,2.85%,3.70%,76.67%,86.87%,184.5,1.99%,-5.34%,,2022,66.00,3.13%,1/1/1992,1992,,25,1.51%,53,466,2.00%
,,,,,,,,,,,,,,,,,,2016,2/9/2016,1.791,00 CHF,,,6/29/2015,,6/29/2015,,,,,0.59%,##########,10.50,1.894,80,368.06,527.66,93%,6%,0.55%,2.85%,3.74%,78.45%,88.75%,184.5,1.99%,-6.28%,,2023,67.00,1.52%,1/1/1993,1993,,26,1.55%,65,531,2.45%
,,,,,,,,,,,,,,,,,,2016,2/10/2016,1.795,00 CHF,,,7/6/2015,,7/6/2015,,,,,0.58%,##########,10.50,1.894,80,368.06,527.66,93%,6%,0.55%,2.85%,3.73%,78.05%,88.33%,184.5,1.99%,-6.07%,,2024,67.00,0.00%,1/1/1994,1994,,27,1.59%,75,606,2.83%
,,,,,,,,,,,,,,,,,,2016,2/11/2016,1.745,00 CHF,,,7/13/2015,,7/13/2015,,,,,0.60%,##########,10.50,1.894,80,368.06,527.66,90%,9%,0.55%,2.85%,3.84%,83.15%,93.72%,184.5,1.99%,-8.69%,,2025,67.00,0.00%,1/1/1995,1995,,28,1.63%,112,718,4.22%
,,,,,,,,,,,,,,,,,,2016,2/12/2016,1.760,00 CHF,,,7/20/2015,,7/20/2015,,,,,0.60%,##########,10.50,1.894,80,368.06,527.66,91%,8%,0.55%,2.85%,3.81%,81.59%,92.07%,184.5,1.99%,-7.90%,,2026,67.00,0.00%,1/1/1996,1996,,29,1.67%,115,833,4.33%
,,,,,,,,,,,,,,,,,,2016,2/15/2016,1.813,00 CHF,,,7/27/2015,,7/27/2015,,,,,0.58%,##########,10.50,1.894,80,368.06,527.66,95%,5%,0.55%,2.85%,3.70%,76.28%,86.46%,184.5,1.99%,-5.13%,,,,,1/1/1997,1997,,30,1.71%,115,948,4.33%
,,,,,,,,,,,,,,,,,,2016,2/16/2016,1.822,00 CHF,,,8/3/2015,,8/3/2015,,,,,0.58%,##########,10.50,1.894,80,368.06,527.66,95%,4%,0.55%,2.85%,3.68%,75.41%,85.54%,184.5,1.99%,-4.66%,,,,,1/1/1998,1998,,31,1.75%,65,1013,2.45%
,,,,,,,,,,,,,,,,,,2016,2/17/2016,1.859,00 CHF,,,8/10/2015,,8/10/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,98%,2%,0.55%,2.85%,3.60%,71.92%,81.85%,184.5,1.99%,-2.72%,,,,,1/1/1999,1999,,32,1.79%,72,1085,2.71%
,,,,,,,,,,,,,,,,,,2016,2/18/2016,1.859,00 CHF,,,8/17/2015,,8/17/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,98%,2%,0.55%,2.85%,3.60%,71.92%,81.85%,184.5,1.99%,-2.72%,,,,,1/1/2000,2000,,33,1.83%,51,1136,1.92%
,,,,,,,,,,,,,,,,,,2016,2/19/2016,1.868,00 CHF,,,8/24/2015,,8/24/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,98%,1%,0.55%,2.85%,3.59%,71.09%,80.97%,184.5,1.99%,-2.25%,,,,,1/1/2001,2001,,34,1.87%,47,1183,1.77%
,,,,,,,,,,,,,,,,,,2016,2/22/2016,1.892,00 CHF,,,8/31/2015,,8/31/2015,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,100%,0%,0.55%,2.85%,3.54%,68.92%,78.67%,184.5,1.99%,-0.99%,,,,,1/1/2002,2002,,35,1.91%,49,1232,1.85%
,,,,,,,,,,,,,,,,,,2016,2/23/2016,1.861,00 CHF,,,9/7/2015,,9/8/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,98%,2%,0.55%,2.85%,3.60%,71.74%,81.65%,184.5,1.99%,-2.62%,,,,,1/1/2003,2003,,36,1.95%,87,1319,3.28%
,,,,,,,,,,,,,,,,,,2016,2/24/2016,1.840,00 CHF,,,9/14/2015,,9/14/2015,,,,,0.57%,##########,10.50,1.894,80,368.06,527.66,96%,3%,0.55%,2.85%,3.64%,73.70%,83.72%,184.5,1.99%,-3.72%,,,,,1/1/2004,2004,,37,1.99%,68,1387,2.56%
,,,,,,,,,,,,,,,,,,2016,2/25/2016,1.866,00 CHF,,,9/21/2015,,9/21/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,98%,2%,0.55%,2.85%,3.59%,71.28%,81.16%,184.5,1.99%,-2.35%,,,,,1/1/2005,2005,,38,2.03%,66,1453,2.49%
,,,,,,,,,,,,,,,,,,2016,2/26/2016,1.880,00 CHF,,,9/28/2015,,9/28/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.56%,70.00%,79.81%,184.5,1.99%,-1.62%,,,,,1/1/2006,2006,,39,2.07%,70,1523,2.64%
,,,,,,,,,,,,,,,,,,2016,2/29/2016,1.873,00 CHF,,,10/5/2015,,10/5/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.58%,70.64%,80.49%,184.5,1.99%,-1.99%,,,,,1/1/2007,2007,,40,2.11%,70,1593,2.64%
,,,,,,,,,,,,,,,,,,2016,3/1/2016,1.910,00 CHF,,,10/12/2015,,10/12/2015,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,101%,-1%,0.55%,2.85%,3.51%,67.33%,76.99%,184.5,1.99%,-0.05%,,,,,1/1/2008,2008,,41,2.15%,76,1669,2.86%
,,,,,,,,,,,,,,,,,,2016,3/2/2016,1.879,00 CHF,,,10/19/2015,,10/19/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.57%,70.09%,79.91%,184.5,1.99%,-1.67%,,,,,1/1/2009,2009,,42,2.19%,69,1738,2.60%
,,,,,,,,,,,,,,,,,,2016,3/3/2016,1.880,00 CHF,,,10/26/2015,,10/26/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.56%,70.00%,79.81%,184.5,1.99%,-1.62%,,,,,1/1/2010,2010,,43,2.23%,74,1812,2.79%
,,,,,,,,,,,,,,,,,,2016,3/4/2016,1.866,00 CHF,,,11/2/2015,,11/2/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,98%,2%,0.55%,2.85%,3.59%,71.28%,81.16%,184.5,1.99%,-2.35%,,,,,1/1/2011,2011,,44,2.27%,92,1904,3.47%
,,,,,,,,,,,,,,,,,,2016,3/7/2016,1.886,00 CHF,,,11/9/2015,,11/9/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,0%,0.55%,2.85%,3.55%,69.46%,79.24%,184.5,1.99%,-1.31%,,,,,1/1/2012,2012,,45,2.31%,89,1993,3.35%
,,,,,,,,,,,,,,,,,,2016,3/8/2016,1.873,00 CHF,,,11/16/2015,,11/16/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.58%,70.64%,80.49%,184.5,1.99%,-1.99%,,,,,1/1/2013,2013,,46,2.35%,73,2066,2.75%
,,,,,,,,,,,,,,,,,,2016,3/9/2016,1.883,00 CHF,,,11/23/2015,,11/23/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.56%,69.73%,79.53%,184.5,1.99%,-1.47%,,,,,1/1/2014,2014,,47,2.39%,57,2123,2.15%
,,,,,,,,,,,,,,,,,,2016,3/10/2016,1.879,00 CHF,,,11/30/2015,,11/30/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.57%,70.09%,79.91%,184.5,1.99%,-1.67%,,,,,1/1/2015,2015,,48,2.43%,57,2180,2.15%
,,,,,,,,,,,,,,,,,,2016,3/11/2016,1.887,00 CHF,,,12/7/2015,,12/7/2015,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,0%,0.55%,2.85%,3.55%,69.37%,79.15%,184.5,1.99%,-1.26%,,,,,1/1/2016,2016,,49,2.47%,71,2251,2.68%
,,,,,,,,,,,,,,,,,,2016,3/14/2016,1.894,00 CHF,,,12/14/2015,,12/14/2015,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,100%,0%,0.55%,2.85%,3.54%,68.74%,78.48%,184.5,1.99%,-0.89%,,,,,1/1/2017,2017,,50,2.51%,60,2311,2.26%
,,,,,,,,,,,,,,,,,,2016,3/15/2016,1.898,00 CHF,,,12/21/2015,,12/21/2015,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,100%,0%,0.55%,2.85%,3.53%,68.39%,78.11%,184.5,1.99%,-0.68%,,,,,1/1/2018,2018,,51,2.55%,36,2347,1.36%
,,,,,,,,,,,,,,,,,,2016,3/16/2016,1.913,00 CHF,,,12/28/2015,,12/28/2015,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,101%,-1%,0.55%,2.85%,3.50%,67.07%,76.71%,184.5,1.99%,0.00%,,,,,1/1/2019,2019,,52,2.59%,44,2391,1.66%
,,,,,,,,,,,,,,,,,,2016,3/17/2016,1.916,00 CHF,,,1/4/2016,,1/4/2016,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,101%,-1%,0.55%,2.85%,3.50%,66.81%,76.44%,184.5,1.99%,0.00%,,,,,1/1/2020,2020,,53,2.63%,25,2416,0.94%
,,,,,,,,,,,,,,,,,,2016,3/18/2016,1.860,00 CHF,,,1/11/2016,,1/11/2016,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,98%,2%,0.55%,2.85%,3.60%,71.83%,81.75%,184.5,1.99%,-2.92%,,,,,,,,54,2.67%,34,2450,1.28%
,,,,,,,,,,,,,,,,,,2016,3/21/2016,1.835,00 CHF,,,1/18/2016,,1/19/2016,,,,,0.57%,##########,10.50,1.894,80,368.06,527.66,96%,3%,0.55%,2.85%,3.65%,74.17%,84.22%,184.5,1.99%,-4.23%,,,,,,,,55,2.71%,9,2459,0.34%
,,,,,,,,,,,,,,,,,,2016,3/22/2016,1.836,00 CHF,,,1/25/2016,,1/25/2016,,,,,0.57%,##########,10.50,1.894,80,368.06,527.66,96%,3%,0.55%,2.85%,3.65%,74.07%,84.12%,184.5,1.99%,-4.18%,,,,,,,,56,2.75%,14,2473,0.53%
,,,,,,,,,,,,,,,,,,2016,3/23/2016,1.892,00 CHF,,,2/1/2016,,2/1/2016,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,100%,0%,0.55%,2.85%,3.54%,68.92%,78.67%,184.5,1.99%,-1.25%,,,,,,80%,,57,2.79%,13,2486,0.49%
,,,,,,,,,,,,,,,,,,2016,3/24/2016,1.887,00 CHF,,,2/8/2016,,2/8/2016,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,0%,0.55%,2.85%,3.55%,69.37%,79.15%,184.5,1.99%,-1.51%,,,,,,81%,,58,2.83%,39,2525,1.47%
,,,,,,,,,,,,,,,,,,2016,3/29/2016,1.914,00 CHF,,,2/15/2016,,2/16/2016,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,101%,-1%,0.55%,2.85%,3.50%,66.98%,76.62%,184.5,1.99%,-0.10%,,,,,,82%,,59,2.87%,18,2543,0.68%
,,,,,,,,,,,,,,,,,,2016,3/30/2016,1.912,00 CHF,,,2/22/2016,,2/22/2016,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,101%,-1%,0.55%,2.85%,3.50%,67.15%,76.80%,184.5,1.99%,-0.21%,,,,,,83%,,60,2.91%,21,2564,0.79%
,,,,,,,,,,,,,,,,,,2016,3/31/2016,1.886,00 CHF,,,2/29/2016,,2/29/2016,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,0%,0.55%,2.85%,3.55%,69.46%,79.24%,184.5,1.99%,-1.57%,,,,,,84%,,61,2.95%,6,2570,0.23%
,,,,,,,,,,,,,,,,,,2016,4/1/2016,1.879,00 CHF,,,3/7/2016,,3/7/2016,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.57%,70.09%,79.91%,184.5,1.99%,-1.93%,,,,,,85%,,62,2.99%,14,2584,0.53%
,,,,,,,,,,,,,,,,,,2016,4/4/2016,1.882,00 CHF,,,3/14/2016,,3/14/2016,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.56%,69.82%,79.62%,184.5,1.99%,-1.77%,,,,,,86%,,63,3.03%,11,2595,0.41%
,,,,,,,,,,,,,,,,,,2016,4/5/2016,1.882,00 CHF,,,3/21/2016,,3/21/2016,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.56%,69.82%,79.62%,184.5,1.99%,-1.77%,,,,,,87%,,64,3.07%,26,2621,0.98%
,,,,,,,,,,,,,,,,,,2016,4/6/2016,1.904,00 CHF,,,3/29/2016,,3/28/2016,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,101%,0%,0.55%,2.85%,3.52%,67.86%,77.55%,184.5,1.99%,-0.63%,,,,,,88%,,65,3.11%,0,2621,0.00%
,,,,,,,,,,,,,,,,,,2016,4/7/2016,1.893,00 CHF,,,4/4/2016,,4/4/2016,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,100%,0%,0.55%,2.85%,3.54%,68.83%,78.58%,184.5,1.99%,-1.20%,,,,,,89%,,66,,,,
,,,,,,,,,,,,,,,,,,2016,4/8/2016,1.909,00 CHF,,,4/11/2016,,4/11/2016,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,101%,-1%,0.55%,2.85%,3.51%,67.42%,77.08%,184.5,1.99%,-0.37%,,,,,,90%,,67,,,,
,,,,,,,,,,,,,,,,,,2016,4/11/2016,1.881,00 CHF,,,4/18/2016,,4/18/2016,,,,,0.56%,##########,10.50,1.894,80,368.06,527.66,99%,1%,0.55%,2.85%,3.56%,69.91%,79.72%,184.5,1.99%,-1.83%,,,,,,91%,,68,,,,
,,,,,,,,,,,,,,,,,,2016,4/12/2016,1.936,00 CHF,,,4/25/2016,,4/25/2016,,,,,0.54%,##########,10.50,1.894,80,368.06,527.66,103%,-2%,0.55%,2.85%,3.46%,65.08%,74.61%,184.5,1.99%,0.00%,,,,,,92%,,69,,,,
,,,,,,,,,,,,,,,,,,2016,4/13/2016,1.921,00 CHF,,,5/2/2016,,5/2/2016,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,102%,-1%,0.55%,2.85%,3.49%,66.37%,75.98%,184.5,1.99%,-0.77%,,,,,,93%,,70,,,,
,,,,,,,,,,,,,,,,,,2016,4/14/2016,1.925,00 CHF,,,5/9/2016,,5/9/2016,,,,,0.55%,##########,10.50,1.894,80,368.06,527.66,102%,-2%,0.55%,2.85%,3.48%,66.03%,75.61%,184.5,1.99%,-0.57%,,,,,,94%,,71,,,,
,,,,,,,,,,,,,,,,,,2016,4/15/2016,1.940,00 CHF,,,5/17/2016,,5/16/2016,,,,,0.54%,##########,10.50,1.894,80,368.06,527.66,103%,-2%,0.55%,2.85%,3.45%,64.74%,74.25%,184.5,1.99%,0.00%,,,,,,95%,,72,,,,
,,,,,,,,,,,,,,,,,,2016,4/18/2016,1.933,00 CHF,,,5/23/2016,,5/23/2016,,,,,0.54%,##########,10.50,1.894,80,368.06,527.66,103%,-2%,0.55%,2.85%,3.47%,65.34%,74.88%,184.5,1.99%,-0.36%,,,,,,96%,,73,,,,
,,,,,,,,,,,,,,,,,,2016,4/19/2016,1.939,00 CHF,,,5/30/2016,,5/31/2016,,,,,0.54%,##########,10.50,1.894,80,368.06,527.66,103%,-2%,0.55%,2.85%,3.46%,64.83%,74.34%,184.5,1.99%,-0.05%,,,,,,97%,,74,,,,
,,,,,,,,,,,,,,,,,,2016,4/20/2016,1.932,00 CHF,,,6/6/2016,,6/6/2016,,,,,0.54%,##########,10.50,1.894,80,368.06,527.66,102%,-2%,0.55%,2.85%,3.47%,65.42%,74.97%,184.5,1.99%,-0.41%,,,,,,98%,,75,,,,
