,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,INFY US,Infosys,,,,,,,,,,21%,118%,$           11.11,$             7.54,$            17.13,$             26.20,$          24.26,6.31%,1.77%,3.06%,6.32%,63.50%,81.04%,121%,,,,,,,NO,,,6.06%,1.61%,4.45%,0.10%,45
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Infosys - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,5.69%,11/10/2017,,,,,,,,,,$            17.13,54%,3.86%,$          24.26,$           10.52,$                6.80,$             4.63,1.54%,5.69%,2.51%,1.64%,-57.60%,-57.60%,-4%,,,,5Y CAGR,1.27%,,Infosys - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,1.34%,,Infosys - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Infosys - Rating: 21% - Upside: 118%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                           8.12,,,12/29/2014,,12/29/2014,,,,,4.63%,$                 8.12,0.38,21.23,6.60,14.99,10%,161%,1.77%,5.69%,5.28%,36.82%,54.84%,1.462975,2.51%,0.00%,,1997,0.00,-,21,,,0,1.61%,59,59,2.22%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,$                                                           8.10,,,1/5/2015,,1/5/2015,,,,,4.64%,$                 8.10,0.38,21.23,6.60,14.99,10%,162%,1.77%,5.69%,5.30%,37.16%,55.22%,1.462975,2.51%,-0.25%,,1998,0.00,,118,,,1,1.71%,104,163,3.92%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,$                                                          8.04,,,1/12/2015,,1/12/2015,,,,,4.67%,$                8.04,0.38,21.23,6.60,14.99,10%,164%,1.77%,5.69%,5.34%,38.27%,56.48%,1.462975,2.51%,-1.05%,,1999,0.00,,,,,2,1.81%,128,291,4.82%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,$                                                          8.03,,,1/20/2015,,1/20/2015,,,,,4.68%,$                8.03,0.38,21.23,6.60,14.99,10%,164%,1.77%,5.69%,5.34%,38.36%,56.58%,1.462975,2.51%,-1.11%,,2000,0.00,,1/1/1970,1970,,3,1.91%,126,417,4.75%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,$                                                          8.09,,,1/26/2015,,1/26/2015,,,,,4.65%,$                8.09,0.38,21.23,6.60,14.99,10%,163%,1.77%,5.69%,5.31%,37.41%,55.51%,1.462975,2.51%,-0.43%,,2001,0.00,,1/1/1971,1971,,4,2.01%,103,520,3.88%
