,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CRW LN,Craneware PLC,,,,,,,,,,-13%,155%,$  1.148,00,$   1.359,25,$  2.033,37,$      3.585,00,$   2.932,21,2.64%,0.97%,1.47%,3.88%,56.19%,67.96%,184%,,,,,,,NO,,,2.53%,0.73%,1.81%,0.03%,60
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Craneware PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,2.10%,11/10/2017,,,,,,,,,,$  2.033,37,77%,2.48%,$   2.932,21,$     1.177,21,$          735.00,$       786.93,0.67%,2.10%,1.40%,0.79%,-67.98%,-66.58%,-18%,,,,5Y CAGR,0.72%,,Craneware PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,5.62%,,Craneware PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Craneware PLC - Rating: -13% - Upside: 155%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                    797.50,,,12/29/2014,,12/29/2014,,,,,2.07%,797.50,16.50,1.697,60,786.93,1.177,21,1%,113%,0.97%,2.10%,3.57%,43.95%,54.80%,86.5,1.40%,0.00%,,1997,0.00,-,-13,,,0,0.73%,14,14,0.52%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,797.50,,,1/5/2015,,1/5/2015,,,,,2.07%,797.50,16.50,1.697,60,786.93,1.177,21,1%,113%,0.97%,2.10%,3.57%,43.95%,54.80%,86.5,1.40%,0.00%,,1998,0.00,,155,,,1,0.76%,3,17,0.11%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,797.50,,,1/12/2015,,1/12/2015,,,,,2.07%,797.50,16.50,1.697,60,786.93,1.177,21,1%,113%,0.97%,2.10%,3.57%,43.95%,54.80%,86.5,1.40%,0.00%,,1999,0.00,,,,,2,0.79%,8,25,0.30%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,797.50,,,1/19/2015,,1/20/2015,,,,,2.07%,797.50,16.50,1.697,60,786.93,1.177,21,1%,113%,0.97%,2.10%,3.57%,43.95%,54.80%,86.5,1.40%,0.00%,,2000,0.00,,1/1/1970,1970,,3,0.82%,17,42,0.63%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,797.50,,,1/26/2015,,1/26/2015,,,,,2.07%,797.50,16.50,1.697,60,786.93,1.177,21,1%,113%,0.97%,2.10%,3.57%,43.95%,54.80%,86.5,1.40%,0.00%,,2001,0.00,,1/1/1971,1971,,4,0.85%,25,67,0.93%
,,,,,,,,,,,,,,,,,,2016,1/11/2016,797.50,,,2/2/2015,,2/2/2015,,,,,2.07%,797.50,16.50,1.697,60,786.93,1.177,21,1%,113%,0.97%,2.10%,3.57%,43.95%,54.80%,86.5,1.40%,0.00%,,2002,0.00,,1/1/1972,1972,,5,0.88%,17,84,0.63%
,,,,,,,,,,,,,,,,,,2016,1/12/2016,792.50,,,2/9/2015,,2/9/2015,,,,,2.08%,792.50,16.50,1.697,60,786.93,1.177,21,1%,114%,0.97%,2.10%,3.60%,44.86%,55.77%,86.5,1.40%,-0.63%,,2003,0.00,,1/1/1973,1973,,6,0.91%,10,94,0.37%
,,,,,,,,,,,,,,,,,,2016,1/13/2016,792.50,,,2/16/2015,,2/17/2015,,,,,2.08%,792.50,16.50,1.697,60,786.93,1.177,21,1%,114%,0.97%,2.10%,3.60%,44.86%,55.77%,86.5,1.40%,-0.63%,,2004,0.00,,1/1/1974,1974,,7,0.94%,25,119,0.93%
,,,,,,,,,,,,,,,,,,2016,1/14/2016,787.50,,,2/23/2015,,2/23/2015,,,,,2.10%,787.50,16.50,1.697,60,786.93,1.177,21,0%,116%,0.97%,2.10%,3.62%,45.78%,56.76%,86.5,1.40%,-1.25%,,2005,0.00,,1/1/1975,1975,,8,0.97%,28,147,1.04%
,,,,,,,,,,,,,,,,,,2016,1/15/2016,787.50,,,3/2/2015,,3/2/2015,,,,,2.10%,787.50,16.50,1.697,60,786.93,1.177,21,0%,116%,0.97%,2.10%,3.62%,45.78%,56.76%,86.5,1.40%,-1.25%,,2006,0.00,,1/1/1976,1976,,9,1.00%,56,203,2.07%
,,,,,,,,,,,,,,,,,,2016,1/18/2016,780.00,,,3/9/2015,,3/9/2015,,,,,2.12%,780.00,16.50,1.697,60,786.93,1.177,21,-1%,118%,0.97%,2.10%,3.65%,47.18%,58.27%,86.5,1.40%,-2.19%,,2007,0.00,,1/1/1977,1977,,10,1.03%,50,253,1.85%
,,,,,,,,,,,,,,,,,,2016,1/19/2016,780.00,,,3/16/2015,,3/16/2015,,,,,2.12%,780.00,16.50,1.697,60,786.93,1.177,21,-1%,118%,0.97%,2.10%,3.65%,47.18%,58.27%,86.5,1.40%,-2.19%,,2008,3.10,,1/1/1978,1978,,11,1.06%,45,298,1.67%
,,,,,,,,,,,,,,,,,,2016,1/20/2016,780.00,,,3/23/2015,,3/23/2015,,,,,2.12%,780.00,16.50,1.697,60,786.93,1.177,21,-1%,118%,0.97%,2.10%,3.65%,47.18%,58.27%,86.5,1.40%,-2.19%,,2009,4.70,51.61%,1/1/1979,1979,,12,1.09%,39,337,1.44%
,,,,,,,,,,,,,,,,,,2016,1/21/2016,780.00,,,3/30/2015,,3/30/2015,,,,,2.12%,780.00,16.50,1.697,60,786.93,1.177,21,-1%,118%,0.97%,2.10%,3.65%,47.18%,58.27%,86.5,1.40%,-2.19%,,2010,8.00,70.21%,1/1/1980,1980,,13,1.12%,81,418,3.00%
