,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,WPM US,Wheaton Precious Metals Corp.,,,,,,,,,,99%,1%,$       112.01,$          32.95,$          46.52,$           165.72,$          113.15,2.35%,0.55%,1.28%,5.71%,966.76%,978.76%,166%,,,,,,,NO,,,2.27%,0.41%,1.86%,0.03%,62
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,1.10%,,Wheaton Precious Metals Corp. - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,1.88%,11/10/2017,,,,,,,,,,$          46.52,-58%,0.55%,$          113.15,$           15.76,$              10.50,$             11.16,0.37%,1.88%,1.33%,0.36%,-32.41%,-32.41%,-8%,,,,5Y CAGR,1.70%,,Wheaton Precious Metals Corp. - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,11.43%,,Wheaton Precious Metals Corp. - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Wheaton Precious Metals Corp. - Rating: 99% - Upside: 1%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                        12.48,,,12/29/2014,,12/29/2014,,,,,1.68%,$              12.48,0.21,38.33,11.16,15.76,5%,207%,0.55%,1.88%,4.81%,797.52%,807.61%,1.26,1.33%,0.00%,,1997,0.00,-,99,,,0,0.41%,32,32,1.21%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,$                                                        12.22,,,1/5/2015,,1/5/2015,,,,,1.72%,$              12.22,0.21,38.33,11.16,15.76,4%,214%,0.55%,1.88%,4.91%,816.61%,826.92%,1.26,1.33%,-2.08%,,1998,0.00,,1,,,1,0.44%,23,55,0.87%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,$                                                        12.24,,,1/12/2015,,1/12/2015,,,,,1.72%,$              12.24,0.21,38.33,11.16,15.76,4%,213%,0.55%,1.88%,4.90%,815.11%,825.41%,1.26,1.33%,-1.92%,,1999,0.00,,,,,2,0.47%,33,88,1.24%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,$                                                        13.00,,,1/20/2015,,1/20/2015,,,,,1.62%,$              13.00,0.21,38.33,11.16,15.76,7%,195%,0.55%,1.88%,4.62%,761.62%,771.31%,1.26,1.33%,0.00%,,2000,0.00,,1/1/1970,1970,,3,0.50%,20,108,0.75%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,$                                                        12.77,,,1/26/2015,,1/26/2015,,,,,1.64%,$              12.77,0.21,38.33,11.16,15.76,6%,200%,0.55%,1.88%,4.70%,777.13%,787.00%,1.26,1.33%,-1.77%,,2001,0.00,,1/1/1971,1971,,4,0.53%,29,137,1.09%
