,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,K US,Kellogs,,,,,,,,,,102%,-1%,$       83.44,$           54.21,$          64.62,$             83.64,$          82.92,4.81%,2.82%,3.54%,4.81%,71.62%,75.34%,137%,,,,,,,NO,,,4.64%,2.62%,2.02%,0.03%,67
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Kellogs - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,4.32%,11/10/2017,,,,,,,,,,$          64.62,-23%,2.80%,$          82.92,$          56.34,$             48.62,$          47.26,2.50%,4.32%,3.62%,2.80%,-0.24%,-0.24%,-19%,,,,5Y CAGR,0.26%,,Kellogs - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,1.38%,,Kellogs - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Kellogs - Rating: 102% - Upside: -1%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                        67.19,,,12/29/2014,,12/29/2014,,,,,3.04%,$              67.19,2.04,72.29,47.26,56.34,80%,8%,2.82%,4.32%,3.48%,24.18%,37.01%,8.62,3.62%,0.00%,,1997,0.00,-,102,,,0,2.62%,25,25,1.00%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,$                                                       67.44,,,1/5/2015,,1/5/2015,,,,,3.03%,$             67.44,2.04,72.29,47.26,56.34,81%,7%,2.82%,4.32%,3.47%,23.73%,36.51%,8.62,3.62%,0.00%,,1998,0.00,,-1,,,1,2.65%,9,34,0.36%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,$                                                       67.57,,,1/12/2015,,1/12/2015,,,,,3.02%,$             67.57,2.04,72.29,47.26,56.34,81%,7%,2.82%,4.32%,3.46%,23.49%,36.25%,8.62,3.62%,0.00%,,1999,0.00,,,,,2,2.68%,2,36,0.08%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,$                                                       66.03,,,1/20/2015,,1/20/2015,,,,,3.09%,$             66.03,2.04,72.29,47.26,56.34,75%,9%,2.82%,4.32%,3.54%,26.37%,39.42%,8.62,3.62%,-2.28%,,2000,0.00,,1/1/1970,1970,,3,2.71%,1,37,0.04%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,$                                                       67.07,,,1/26/2015,,1/26/2015,,,,,3.04%,$             67.07,2.04,72.29,47.26,56.34,79%,8%,2.82%,4.32%,3.49%,24.40%,37.26%,8.62,3.62%,-0.74%,,2001,0.00,,1/1/1971,1971,,4,2.74%,1,38,0.04%
,,,,,,,,,,,,,,,,,,2016,1/11/2016,$                                                        67.14,,,2/2/2015,,2/2/2015,,,,,3.04%,$              67.14,2.04,72.29,47.26,56.34,79%,8%,2.82%,4.32%,3.49%,24.28%,37.12%,8.62,3.62%,-0.64%,,2002,1.01,,1/1/1972,1972,,5,2.77%,15,53,0.60%
,,,,,,,,,,,,,,,,,,2016,1/12/2016,$                                                       67.06,,,2/9/2015,,2/9/2015,,,,,3.04%,$             67.06,2.04,72.29,47.26,56.34,79%,8%,2.82%,4.32%,3.49%,24.42%,37.28%,8.62,3.62%,-0.75%,,2003,1.01,0.00%,1/1/1973,1973,,6,2.80%,79,132,3.16%
,,,,,,,,,,,,,,,,,,2016,1/13/2016,$                                                       66.53,,,2/17/2015,,2/17/2015,,,,,3.07%,$             66.53,2.04,72.29,47.26,56.34,77%,9%,2.82%,4.32%,3.52%,25.42%,38.38%,8.62,3.62%,-1.54%,,2004,1.01,0.00%,1/1/1974,1974,,7,2.83%,110,242,4.40%
,,,,,,,,,,,,,,,,,,2016,1/14/2016,$                                                       67.25,,,2/23/2015,,2/23/2015,,,,,3.03%,$             67.25,2.04,72.29,47.26,56.34,80%,7%,2.82%,4.32%,3.48%,24.07%,36.89%,8.62,3.62%,-0.47%,,2005,1.06,4.95%,1/1/1975,1975,,8,2.86%,61,303,2.44%
,,,,,,,,,,,,,,,,,,2016,1/15/2016,$                                                        66.31,,,3/2/2015,,3/2/2015,,,,,3.08%,$              66.31,2.04,72.29,47.26,56.34,76%,9%,2.82%,4.32%,3.53%,25.83%,38.83%,8.62,3.62%,-1.86%,,2006,1.14,7.26%,1/1/1976,1976,,9,2.89%,115,418,4.60%
,,,,,,,,,,,,,,,,,,2016,1/19/2016,$                                                       66.85,,,3/9/2015,,3/9/2015,,,,,3.05%,$             66.85,2.04,72.29,47.26,56.34,78%,8%,2.82%,4.32%,3.50%,24.82%,37.72%,8.62,3.62%,-1.07%,,2007,1.20,5.72%,1/1/1977,1977,,10,2.92%,75,493,3.00%
,,,,,,,,,,,,,,,,,,2016,1/20/2016,$                                                       65.78,,,3/16/2015,,3/16/2015,,,,,3.10%,$             65.78,2.04,72.29,47.26,56.34,74%,10%,2.82%,4.32%,3.56%,26.85%,39.96%,8.62,3.62%,-2.65%,,2008,1.30,8.15%,1/1/1978,1978,,11,2.95%,39,532,1.56%
,,,,,,,,,,,,,,,,,,2016,1/21/2016,$                                                       65.65,,,3/23/2015,,3/23/2015,,,,,3.11%,$             65.65,2.04,72.29,47.26,56.34,73%,10%,2.82%,4.32%,3.56%,27.11%,40.24%,8.62,3.62%,-2.85%,,2009,1.43,10.00%,1/1/1979,1979,,12,2.98%,15,547,0.60%
,,,,,,,,,,,,,,,,,,2016,1/22/2016,$                                                        67.19,,,3/30/2015,,3/30/2015,,,,,3.04%,$              67.19,2.04,72.29,47.26,56.34,80%,8%,2.82%,4.32%,3.48%,24.18%,37.01%,8.62,3.62%,-0.56%,,2010,1.56,9.09%,1/1/1980,1980,,13,3.01%,25,572,1.00%
,,,,,,,,,,,,,,,,,,2016,1/25/2016,$                                                        66.16,,,4/6/2015,,4/6/2015,,,,,3.08%,$              66.16,2.04,72.29,47.26,56.34,76%,9%,2.82%,4.32%,3.54%,26.12%,39.14%,8.62,3.62%,-2.08%,,2011,1.67,7.05%,1/1/1981,1981,,14,3.04%,22,594,0.88%
,,,,,,,,,,,,,,,,,,2016,1/26/2016,$                                                        66.81,,,4/13/2015,,4/13/2015,,,,,3.05%,$              66.81,2.04,72.29,47.26,56.34,78%,8%,2.82%,4.32%,3.50%,24.89%,37.80%,8.62,3.62%,-1.12%,,2012,1.74,4.19%,1/1/1982,1982,,15,3.07%,23,617,0.92%
,,,,,,,,,,,,,,,,,,2016,1/27/2016,$                                                        67.16,,,4/20/2015,,4/20/2015,,,,,3.04%,$              67.16,2.04,72.29,47.26,56.34,79%,8%,2.82%,4.32%,3.48%,24.25%,37.08%,8.62,3.62%,-0.61%,,2013,1.80,3.45%,1/1/1983,1983,,16,3.10%,37,654,1.48%
,,,,,,,,,,,,,,,,,,2016,1/28/2016,$                                                       68.30,,,4/27/2015,,4/27/2015,,,,,2.99%,$             68.30,2.04,72.29,47.26,56.34,84%,6%,2.82%,4.32%,3.43%,22.17%,34.79%,8.62,3.62%,0.00%,,2014,1.90,5.56%,1/1/1984,1984,,17,3.13%,23,677,0.92%
,,,,,,,,,,,,,,,,,,2016,1/29/2016,$                                                        68.91,,,5/4/2015,,5/4/2015,,,,,2.96%,$              68.91,2.04,72.29,47.26,56.34,86%,5%,2.82%,4.32%,3.40%,21.08%,33.59%,8.62,3.62%,0.00%,,2015,1.98,4.21%,1/1/1985,1985,,18,3.16%,16,693,0.64%
