,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Chocoladefabriken Lindt & Spru - Rating: -6% - Upside: 137%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/18/2016,64.005,00 CHF,,,3/9/2015,,3/9/2015,,,,,0.62%,##########,400.00,68.224,50,30.816,92,45.262,93,89%,7%,0.59%,1.30%,2.03%,45.93%,49.25%,2130,0.88%,-13.94%,,2007,275.00,22.22%,1/1/1977,1977,,10,0.75%,44,648,1.66%
,,,,,,,,,,,,,,,,,,2016,1/19/2016,65.320,00 CHF,,,3/16/2015,,3/16/2015,,,,,0.61%,##########,400.00,68.224,50,30.816,92,45.262,93,92%,4%,0.59%,1.30%,1.99%,42.99%,46.25%,2130,0.88%,-12.17%,,2008,330.00,20.00%,1/1/1978,1978,,11,0.77%,60,708,2.26%
,,,,,,,,,,,,,,,,,,2016,1/20/2016,64.505,00 CHF,,,3/23/2015,,3/23/2015,,,,,0.62%,##########,400.00,68.224,50,30.816,92,45.262,93,90%,6%,0.59%,1.30%,2.02%,44.79%,48.10%,2130,0.88%,-13.26%,,2009,360.00,9.09%,1/1/1979,1979,,12,0.79%,112,820,4.22%
,,,,,,,,,,,,,,,,,,2016,1/21/2016,63.500,00 CHF,,,3/30/2015,,3/30/2015,,,,,0.63%,##########,400.00,68.224,50,30.816,92,45.262,93,87%,7%,0.59%,1.30%,2.05%,47.09%,50.44%,2130,0.88%,-14.62%,,2010,400.00,11.11%,1/1/1980,1980,,13,0.81%,99,919,3.73%
,,,,,,,,,,,,,,,,,,2016,1/22/2016,65.840,00 CHF,,,4/7/2015,,4/6/2015,,,,,0.61%,##########,400.00,68.224,50,30.816,92,45.262,93,94%,4%,0.59%,1.30%,1.97%,41.86%,45.09%,2130,0.88%,-11.47%,,2011,450.00,12.50%,1/1/1981,1981,,14,0.83%,112,1031,4.22%
,,,,,,,,,,,,,,,,,,2016,1/25/2016,66.500,00 CHF,,,4/13/2015,,4/13/2015,,,,,0.60%,##########,400.00,68.224,50,30.816,92,45.262,93,95%,3%,0.59%,1.30%,1.95%,40.45%,43.65%,2130,0.88%,-10.58%,,2012,0.00,-100.00%,1/1/1982,1982,,15,0.85%,157,1188,5.92%
,,,,,,,,,,,,,,,,,,2016,1/26/2016,68.000,00 CHF,,,4/20/2015,,4/20/2015,,,,,0.59%,##########,400.00,68.224,50,30.816,92,45.262,93,99%,0%,0.59%,1.30%,1.91%,37.35%,40.49%,2130,0.88%,-8.57%,,2013,40.00,,1/1/1983,1983,,16,0.87%,167,1355,6.30%
,,,,,,,,,,,,,,,,,,2016,1/27/2016,68.430,00 CHF,,,4/27/2015,,4/27/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,0%,0.59%,1.30%,1.90%,36.49%,39.60%,2130,0.88%,-7.99%,,2014,95.00,137.50%,1/1/1984,1984,,17,0.89%,106,1461,4.00%
,,,,,,,,,,,,,,,,,,2016,1/28/2016,68.715,00 CHF,,,5/4/2015,,5/4/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,-1%,0.59%,1.30%,1.89%,35.92%,39.02%,2130,0.88%,-7.60%,,2015,400.00,321.05%,1/1/1985,1985,,18,0.91%,19,1480,0.72%
,,,,,,,,,,,,,,,,,,2016,1/29/2016,70.595,00 CHF,,,5/11/2015,,5/11/2015,,,,,0.57%,##########,400.00,68.224,50,30.816,92,45.262,93,106%,-3%,0.59%,1.30%,1.84%,32.30%,35.32%,2130,0.88%,-5.08%,,2016,400.00,0.00%,1/1/1986,1986,,19,0.93%,7,1487,0.26%
,,,,,,,,,,,,,,,,,,2016,2/1/2016,70.605,00 CHF,,,5/18/2015,,5/18/2015,,,,,0.57%,##########,400.00,68.224,50,30.816,92,45.262,93,106%,-3%,0.59%,1.30%,1.84%,32.29%,35.30%,2130,0.88%,-5.06%,,2017,580.00,45.00%,1/1/1987,1987,,20,0.95%,1,1488,0.04%
,,,,,,,,,,,,,,,,,,2016,2/2/2016,70.610,00 CHF,,,5/26/2015,,5/26/2015,,,,,0.57%,##########,400.00,68.224,50,30.816,92,45.262,93,106%,-3%,0.59%,1.30%,1.84%,32.28%,35.29%,2130,0.88%,-5.06%,,2018,510.00,-12.07%,1/1/1988,1988,,21,0.97%,24,1512,0.90%
,,,,,,,,,,,,,,,,,,2016,2/3/2016,69.455,00 CHF,,,6/1/2015,,6/1/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,103%,-2%,0.59%,1.30%,1.87%,34.48%,37.54%,2130,0.88%,-6.61%,,2019,640.00,25.49%,1/1/1989,1989,,22,0.99%,23,1535,0.87%
,,,,,,,,,,,,,,,,,,2016,2/4/2016,68.530,00 CHF,,,6/8/2015,,6/8/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,0%,0.59%,1.30%,1.90%,36.29%,39.40%,2130,0.88%,-7.85%,,2020,720.00,12.50%,1/1/1990,1990,,23,1.01%,22,1557,0.83%
,,,,,,,,,,,,,,,,,,2016,2/5/2016,66.955,00 CHF,,,6/15/2015,,6/15/2015,,,,,0.60%,##########,400.00,68.224,50,30.816,92,45.262,93,97%,2%,0.59%,1.30%,1.94%,39.50%,42.68%,2130,0.88%,-9.97%,,2021,731.00,1.53%,1/1/1991,1991,,24,1.03%,40,1597,1.51%
,,,,,,,,,,,,,,,,,,2016,2/8/2016,66.045,00 CHF,,,6/22/2015,,6/22/2015,,,,,0.61%,##########,400.00,68.224,50,30.816,92,45.262,93,94%,3%,0.59%,1.30%,1.97%,41.42%,44.64%,2130,0.88%,-11.19%,,2022,1200.00,64.16%,1/1/1992,1992,,25,1.05%,31,1628,1.17%
,,,,,,,,,,,,,,,,,,2016,2/9/2016,65.150,00 CHF,,,6/29/2015,,6/29/2015,,,,,0.61%,##########,400.00,68.224,50,30.816,92,45.262,93,92%,5%,0.59%,1.30%,2.00%,43.36%,46.63%,2130,0.88%,-12.40%,,2023,1300.00,8.33%,1/1/1993,1993,,26,1.07%,42,1670,1.58%
,,,,,,,,,,,,,,,,,,2016,2/10/2016,66.430,00 CHF,,,7/6/2015,,7/6/2015,,,,,0.60%,##########,400.00,68.224,50,30.816,92,45.262,93,95%,3%,0.59%,1.30%,1.96%,40.60%,43.81%,2130,0.88%,-10.68%,,2024,1300.00,0.00%,1/1/1994,1994,,27,1.09%,57,1727,2.15%
,,,,,,,,,,,,,,,,,,2016,2/11/2016,65.220,00 CHF,,,7/13/2015,,7/13/2015,,,,,0.61%,##########,400.00,68.224,50,30.816,92,45.262,93,92%,5%,0.59%,1.30%,1.99%,43.21%,46.47%,2130,0.88%,-12.30%,,2025,1300.00,0.00%,1/1/1995,1995,,28,1.11%,58,1785,2.19%
,,,,,,,,,,,,,,,,,,2016,2/12/2016,65.590,00 CHF,,,7/20/2015,,7/20/2015,,,,,0.61%,##########,400.00,68.224,50,30.816,92,45.262,93,93%,4%,0.59%,1.30%,1.98%,42.40%,45.65%,2130,0.88%,-11.81%,,2026,1300.00,0.00%,1/1/1996,1996,,29,1.13%,60,1845,2.26%
,,,,,,,,,,,,,,,,,,2016,2/15/2016,67.865,00 CHF,,,7/27/2015,,7/27/2015,,,,,0.59%,##########,400.00,68.224,50,30.816,92,45.262,93,99%,1%,0.59%,1.30%,1.92%,37.63%,40.76%,2130,0.88%,-8.75%,,,,,1/1/1997,1997,,30,1.15%,63,1908,2.38%
,,,,,,,,,,,,,,,,,,2016,2/16/2016,67.200,00 CHF,,,8/3/2015,,8/3/2015,,,,,0.60%,##########,400.00,68.224,50,30.816,92,45.262,93,97%,2%,0.59%,1.30%,1.93%,38.99%,42.16%,2130,0.88%,-9.64%,,,,,1/1/1998,1998,,31,1.17%,73,1981,2.75%
,,,,,,,,,,,,,,,,,,2016,2/17/2016,68.165,00 CHF,,,8/10/2015,,8/10/2015,,,,,0.59%,##########,400.00,68.224,50,30.816,92,45.262,93,100%,0%,0.59%,1.30%,1.91%,37.02%,40.15%,2130,0.88%,-8.34%,,,,,1/1/1999,1999,,32,1.19%,134,2115,5.05%
,,,,,,,,,,,,,,,,,,2016,2/18/2016,68.695,00 CHF,,,8/17/2015,,8/17/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,-1%,0.59%,1.30%,1.89%,35.96%,39.06%,2130,0.88%,-7.63%,,,,,1/1/2000,2000,,33,1.21%,128,2243,4.83%
,,,,,,,,,,,,,,,,,,2016,2/19/2016,68.470,00 CHF,,,8/24/2015,,8/24/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,0%,0.59%,1.30%,1.90%,36.41%,39.52%,2130,0.88%,-7.93%,,,,,1/1/2001,2001,,34,1.23%,95,2338,3.58%
,,,,,,,,,,,,,,,,,,2016,2/22/2016,68.935,00 CHF,,,8/31/2015,,8/31/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,102%,-1%,0.59%,1.30%,1.89%,35.49%,38.58%,2130,0.88%,-7.31%,,,,,1/1/2002,2002,,35,1.25%,87,2425,3.28%
,,,,,,,,,,,,,,,,,,2016,2/23/2016,68.230,00 CHF,,,9/7/2015,,9/8/2015,,,,,0.59%,##########,400.00,68.224,50,30.816,92,45.262,93,100%,0%,0.59%,1.30%,1.91%,36.89%,40.01%,2130,0.88%,-8.26%,,,,,1/1/2003,2003,,36,1.27%,61,2486,2.30%
,,,,,,,,,,,,,,,,,,2016,2/24/2016,67.485,00 CHF,,,9/14/2015,,9/14/2015,,,,,0.59%,##########,400.00,68.224,50,30.816,92,45.262,93,98%,1%,0.59%,1.30%,1.93%,38.40%,41.56%,2130,0.88%,-9.26%,,,,,1/1/2004,2004,,37,1.29%,46,2532,1.73%
,,,,,,,,,,,,,,,,,,2016,2/25/2016,69.585,00 CHF,,,9/21/2015,,9/21/2015,,,,,0.57%,##########,400.00,68.224,50,30.816,92,45.262,93,104%,-2%,0.59%,1.30%,1.87%,34.22%,37.29%,2130,0.88%,-6.43%,,,,,1/1/2005,2005,,38,1.31%,37,2569,1.40%
,,,,,,,,,,,,,,,,,,2016,2/26/2016,69.075,00 CHF,,,9/28/2015,,9/28/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,102%,-1%,0.59%,1.30%,1.88%,35.22%,38.30%,2130,0.88%,-7.12%,,,,,1/1/2006,2006,,39,1.33%,27,2596,1.02%
,,,,,,,,,,,,,,,,,,2016,2/29/2016,68.625,00 CHF,,,10/5/2015,,10/5/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,-1%,0.59%,1.30%,1.89%,36.10%,39.21%,2130,0.88%,-7.72%,,,,,1/1/2007,2007,,40,1.35%,22,2618,0.83%
,,,,,,,,,,,,,,,,,,2016,3/1/2016,69.975,00 CHF,,,10/12/2015,,10/12/2015,,,,,0.57%,##########,400.00,68.224,50,30.816,92,45.262,93,105%,-3%,0.59%,1.30%,1.86%,33.48%,36.52%,2130,0.88%,-5.91%,,,,,1/1/2008,2008,,41,1.37%,0,2618,0.00%
,,,,,,,,,,,,,,,,,,2016,3/2/2016,69.285,00 CHF,,,10/19/2015,,10/19/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,103%,-2%,0.59%,1.30%,1.88%,34.81%,37.88%,2130,0.88%,-6.84%,,,,,1/1/2009,2009,,42,,,,
,,,,,,,,,,,,,,,,,,2016,3/3/2016,68.500,00 CHF,,,10/26/2015,,10/26/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,0%,0.59%,1.30%,1.90%,36.35%,39.46%,2130,0.88%,-7.89%,,,,,1/1/2010,2010,,43,,,,
,,,,,,,,,,,,,,,,,,2016,3/4/2016,69.455,00 CHF,,,11/2/2015,,11/2/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,103%,-2%,0.59%,1.30%,1.87%,34.48%,37.54%,2130,0.88%,-6.61%,,,,,1/1/2011,2011,,44,,,,
,,,,,,,,,,,,,,,,,,2016,3/7/2016,69.435,00 CHF,,,11/9/2015,,11/9/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,103%,-2%,0.59%,1.30%,1.87%,34.51%,37.58%,2130,0.88%,-6.64%,,,,,1/1/2012,2012,,45,,,,
,,,,,,,,,,,,,,,,,,2016,3/8/2016,68.780,00 CHF,,,11/16/2015,,11/16/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,-1%,0.59%,1.30%,1.89%,35.80%,38.89%,2130,0.88%,-7.52%,,,,,1/1/2013,2013,,46,,,,
,,,,,,,,,,,,,,,,,,2016,3/9/2016,68.980,00 CHF,,,11/23/2015,,11/23/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,102%,-1%,0.59%,1.30%,1.88%,35.40%,38.49%,2130,0.88%,-7.25%,,,,,1/1/2014,2014,,47,,,,
,,,,,,,,,,,,,,,,,,2016,3/10/2016,67.650,00 CHF,,,11/30/2015,,11/30/2015,,,,,0.59%,##########,400.00,68.224,50,30.816,92,45.262,93,98%,1%,0.59%,1.30%,1.92%,38.06%,41.21%,2130,0.88%,-9.04%,,,,,1/1/2015,2015,,48,,,,
,,,,,,,,,,,,,,,,,,2016,3/11/2016,68.515,00 CHF,,,12/7/2015,,12/7/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,0%,0.59%,1.30%,1.90%,36.32%,39.43%,2130,0.88%,-7.87%,,,,,1/1/2016,2016,,49,,,,
,,,,,,,,,,,,,,,,,,2016,3/14/2016,69.420,00 CHF,,,12/14/2015,,12/14/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,103%,-2%,0.59%,1.30%,1.87%,34.54%,37.61%,2130,0.88%,-6.66%,,,,,1/1/2017,2017,,50,,,,
,,,,,,,,,,,,,,,,,,2016,3/15/2016,68.690,00 CHF,,,12/21/2015,,12/21/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,-1%,0.59%,1.30%,1.89%,35.97%,39.07%,2130,0.88%,-7.64%,,,,,1/1/2018,2018,,51,,,,
,,,,,,,,,,,,,,,,,,2016,3/16/2016,69.345,00 CHF,,,12/28/2015,,12/28/2015,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,103%,-2%,0.59%,1.30%,1.87%,34.69%,37.76%,2130,0.88%,-6.76%,,,,,1/1/2019,2019,,52,,,,
,,,,,,,,,,,,,,,,,,2016,3/17/2016,70.635,00 CHF,,,1/4/2016,,1/4/2016,,,,,0.57%,##########,400.00,68.224,50,30.816,92,45.262,93,106%,-3%,0.59%,1.30%,1.84%,32.23%,35.24%,2130,0.88%,-5.02%,,,,,1/1/2020,2020,,53,,,,
,,,,,,,,,,,,,,,,,,2016,3/18/2016,70.495,00 CHF,,,1/11/2016,,1/11/2016,,,,,0.57%,##########,400.00,68.224,50,30.816,92,45.262,93,106%,-3%,0.59%,1.30%,1.84%,32.49%,35.51%,2130,0.88%,-5.21%,,,,,,,,54,,,,
,,,,,,,,,,,,,,,,,,2016,3/21/2016,69.930,00 CHF,,,1/18/2016,,1/19/2016,,,,,0.57%,##########,400.00,68.224,50,30.816,92,45.262,93,105%,-2%,0.59%,1.30%,1.86%,33.56%,36.61%,2130,0.88%,-5.97%,,,,,,,,55,,,,
,,,,,,,,,,,,,,,,,,2016,3/22/2016,69.445,00 CHF,,,1/25/2016,,1/25/2016,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,103%,-2%,0.59%,1.30%,1.87%,34.49%,37.56%,2130,0.88%,-6.62%,,,,,,,,56,,,,
,,,,,,,,,,,,,,,,,,2016,3/23/2016,69.570,00 CHF,,,2/1/2016,,2/1/2016,,,,,0.57%,##########,400.00,68.224,50,30.816,92,45.262,93,104%,-2%,0.59%,1.30%,1.87%,34.25%,37.31%,2130,0.88%,-6.45%,,,,,,80%,,57,,,,
,,,,,,,,,,,,,,,,,,2016,3/24/2016,68.450,00 CHF,,,2/8/2016,,2/8/2016,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,101%,0%,0.59%,1.30%,1.90%,36.45%,39.56%,2130,0.88%,-7.96%,,,,,,81%,,58,,,,
,,,,,,,,,,,,,,,,,,2016,3/29/2016,69.050,00 CHF,,,2/15/2016,,2/16/2016,,,,,0.58%,##########,400.00,68.224,50,30.816,92,45.262,93,102%,-1%,0.59%,1.30%,1.88%,35.26%,38.35%,2130,0.88%,-7.15%,,,,,,82%,,59,,,,
,,,,,,,,,,,,,,,,,,2016,3/30/2016,70.835,00 CHF,,,2/22/2016,,2/22/2016,,,,,0.56%,##########,400.00,68.224,50,30.816,92,45.262,93,107%,-4%,0.59%,1.30%,1.84%,31.86%,34.86%,2130,0.88%,-4.75%,,,,,,83%,,60,,,,
,,,,,,,,,,,,,,,,,,2016,3/31/2016,71.990,00 CHF,,,2/29/2016,,2/29/2016,,,,,0.56%,##########,400.00,68.224,50,30.816,92,45.262,93,110%,-5%,0.59%,1.30%,1.81%,29.74%,32.70%,2130,0.88%,-3.20%,,,,,,84%,,61,,,,
,,,,,,,,,,,,,,,,,,2016,4/1/2016,70.900,00 CHF,,,3/7/2016,,3/7/2016,,,,,0.56%,##########,400.00,68.224,50,30.816,92,45.262,93,107%,-4%,0.59%,1.30%,1.83%,31.73%,34.74%,2130,0.88%,-4.67%,,,,,,85%,,62,,,,
,,,,,,,,,,,,,,,,,,2016,4/4/2016,71.150,00 CHF,,,3/14/2016,,3/14/2016,,,,,0.56%,##########,400.00,68.224,50,30.816,92,45.262,93,108%,-4%,0.59%,1.30%,1.83%,31.27%,34.27%,2130,0.88%,-4.33%,,,,,,86%,,63,,,,
,,,,,,,,,,,,,,,,,,2016,4/5/2016,72.320,00 CHF,,,3/21/2016,,3/21/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,111%,-6%,0.59%,1.30%,1.80%,29.15%,32.09%,2130,0.88%,-2.76%,,,,,,87%,,64,,,,
,,,,,,,,,,,,,,,,,,2016,4/6/2016,72.600,00 CHF,,,3/29/2016,,3/28/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,112%,-6%,0.59%,1.30%,1.79%,28.65%,31.58%,2130,0.88%,-2.38%,,,,,,88%,,65,,,,
,,,,,,,,,,,,,,,,,,2016,4/7/2016,73.130,00 CHF,,,4/4/2016,,4/4/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,113%,-7%,0.59%,1.30%,1.78%,27.72%,30.63%,2130,0.88%,-1.67%,,,,,,89%,,66,,,,
,,,,,,,,,,,,,,,,,,2016,4/8/2016,72.720,00 CHF,,,4/11/2016,,4/11/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,112%,-6%,0.59%,1.30%,1.79%,28.44%,31.37%,2130,0.88%,-2.22%,,,,,,90%,,67,,,,
,,,,,,,,,,,,,,,,,,2016,4/11/2016,72.990,00 CHF,,,4/18/2016,,4/18/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,113%,-7%,0.59%,1.30%,1.78%,27.96%,30.88%,2130,0.88%,-1.86%,,,,,,91%,,68,,,,
,,,,,,,,,,,,,,,,,,2016,4/12/2016,72.485,00 CHF,,,4/25/2016,,4/25/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,111%,-6%,0.59%,1.30%,1.79%,28.85%,31.79%,2130,0.88%,-2.53%,,,,,,92%,,69,,,,
,,,,,,,,,,,,,,,,,,2016,4/13/2016,72.350,00 CHF,,,5/2/2016,,5/2/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,111%,-6%,0.59%,1.30%,1.80%,29.09%,32.04%,2130,0.88%,-2.72%,,,,,,93%,,70,,,,
,,,,,,,,,,,,,,,,,,2016,4/14/2016,72.610,00 CHF,,,5/9/2016,,5/9/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,112%,-6%,0.59%,1.30%,1.79%,28.63%,31.57%,2130,0.88%,-2.37%,,,,,,94%,,71,,,,
,,,,,,,,,,,,,,,,,,2016,4/15/2016,72.725,00 CHF,,,5/17/2016,,5/16/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,112%,-6%,0.59%,1.30%,1.79%,28.43%,31.36%,2130,0.88%,-2.21%,,,,,,95%,,72,,,,
,,,,,,,,,,,,,,,,,,2016,4/18/2016,72.335,00 CHF,,,5/23/2016,,5/23/2016,,,,,0.55%,##########,400.00,68.224,50,30.816,92,45.262,93,111%,-6%,0.59%,1.30%,1.80%,29.12%,32.07%,2130,0.88%,-2.74%,,,,,,96%,,73,,,,
,,,,,,,,,,,,,,,,,,2016,4/19/2016,74.000,00 CHF,,,5/30/2016,,5/31/2016,,,,,0.54%,##########,400.00,68.224,50,30.816,92,45.262,93,115%,-8%,0.59%,1.30%,1.76%,26.22%,29.09%,2130,0.88%,-0.50%,,,,,,97%,,74,,,,
,,,,,,,,,,,,,,,,,,2016,4/20/2016,73.885,00 CHF,,,6/6/2016,,6/6/2016,,,,,0.54%,##########,400.00,68.224,50,30.816,92,45.262,93,115%,-8%,0.59%,1.30%,1.76%,26.41%,29.30%,2130,0.88%,-0.65%,,,,,,98%,,75,,,,
