,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,STMN SW,Straumann Holding AG,,,,,,,,,,17%,115%,$       96.86,$           74.15,$        120.34,$          207.50,$       208.29,1.42%,0.38%,0.70%,2.85%,244.70%,251.19%,160%,,,,,,,NO,,,1.35%,0.28%,1.07%,0.02%,53
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Straumann Holding AG - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,1.08%,11/10/2017,,,,,,,,,,$        120.34,24%,0.83%,$       208.29,$           60.17,$              28.10,$          37.08,0.28%,1.08%,0.66%,0.39%,-53.32%,-53.32%,-13%,,,,5Y CAGR,6.83%,,Straumann Holding AG - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,7.18%,,Straumann Holding AG - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Straumann Holding AG - Rating: 17% - Upside: 115%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                       30.40,,,12/29/2014,,12/29/2014,,,,,1.32%,30.40 CHF,0.40,104.15,37.08,60.17,-10%,243%,0.38%,1.08%,2.63%,218.62%,224.62%,1.825,0.66%,0.00%,,1997,0.00,-,17,,,0,0.28%,33,33,1.24%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,31.00 CHF,,,1/5/2015,,1/5/2015,,,,,1.29%,31.00 CHF,0.40,104.15,37.08,60.17,-9%,236%,0.38%,1.08%,2.58%,212.45%,218.34%,1.825,0.66%,0.00%,,1998,0.00,,115,,,1,0.30%,28,61,1.06%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,30.75 CHF,,,1/12/2015,,1/12/2015,,,,,1.30%,30.75 CHF,0.40,104.15,37.08,60.17,-9%,239%,0.38%,1.08%,2.60%,214.99%,220.93%,1.825,0.66%,-0.81%,,1999,0.00,,,,,2,0.32%,33,94,1.24%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,30.38 CHF,,,1/19/2015,,1/20/2015,,,,,1.32%,30.38 CHF,0.40,104.15,37.08,60.17,-10%,243%,0.38%,1.08%,2.63%,218.88%,224.89%,1.825,0.66%,-2.02%,,2000,0.00,,1/1/1970,1970,,3,0.34%,18,112,0.68%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,29.98 CHF,,,1/26/2015,,1/26/2015,,,,,1.33%,29.98 CHF,0.40,104.15,37.08,60.17,-11%,247%,0.38%,1.08%,2.67%,223.14%,229.22%,1.825,0.66%,-3.31%,,2001,0.00,,1/1/1971,1971,,4,0.36%,10,122,0.38%
,,,,,,,,,,,,,,,,,,2016,1/11/2016,29.35 CHF,,,2/2/2015,,2/2/2015,,,,,1.36%,29.35 CHF,0.40,104.15,37.08,60.17,-12%,255%,0.38%,1.08%,2.73%,230.02%,236.24%,1.825,0.66%,-5.32%,,2002,0.06,,1/1/1972,1972,,5,0.38%,15,137,0.57%
,,,,,,,,,,,,,,,,,,2016,1/12/2016,29.33 CHF,,,2/9/2015,,2/9/2015,,,,,1.36%,29.33 CHF,0.40,104.15,37.08,60.17,-12%,255%,0.38%,1.08%,2.73%,230.30%,236.52%,1.825,0.66%,-5.40%,,2003,0.11,83.33%,1/1/1973,1973,,6,0.40%,24,161,0.90%
,,,,,,,,,,,,,,,,,,2016,1/13/2016,29.98 CHF,,,2/16/2015,,2/17/2015,,,,,1.33%,29.98 CHF,0.40,104.15,37.08,60.17,-11%,247%,0.38%,1.08%,2.67%,223.14%,229.22%,1.825,0.66%,-3.31%,,2004,0.16,40.91%,1/1/1974,1974,,7,0.42%,16,177,0.60%
,,,,,,,,,,,,,,,,,,2016,1/14/2016,29.53 CHF,,,2/23/2015,,2/23/2015,,,,,1.35%,29.53 CHF,0.40,104.15,37.08,60.17,-11%,253%,0.38%,1.08%,2.71%,228.06%,234.24%,1.825,0.66%,-4.76%,,2005,0.20,29.03%,1/1/1975,1975,,8,0.44%,25,202,0.94%
,,,,,,,,,,,,,,,,,,2016,1/15/2016,29.15 CHF,,,3/2/2015,,3/2/2015,,,,,1.37%,29.15 CHF,0.40,104.15,37.08,60.17,-12%,257%,0.38%,1.08%,2.74%,232.28%,238.54%,1.825,0.66%,-5.97%,,2006,0.25,25.00%,1/1/1976,1976,,9,0.46%,33,235,1.24%
,,,,,,,,,,,,,,,,,,2016,1/18/2016,28.80 CHF,,,3/9/2015,,3/9/2015,,,,,1.39%,28.80 CHF,0.40,104.15,37.08,60.17,-12%,262%,0.38%,1.08%,2.78%,236.32%,242.66%,1.825,0.66%,-7.10%,,2007,0.30,20.00%,1/1/1977,1977,,10,0.48%,13,248,0.49%
,,,,,,,,,,,,,,,,,,2016,1/19/2016,29.43 CHF,,,3/16/2015,,3/16/2015,,,,,1.36%,29.43 CHF,0.40,104.15,37.08,60.17,-11%,254%,0.38%,1.08%,2.72%,229.18%,235.38%,1.825,0.66%,-5.08%,,2008,0.38,25.00%,1/1/1978,1978,,11,0.50%,46,294,1.73%
